Freq.	V(vout)
2.60015956316466e+004	(4.17378948819974e+001dB,1.50942288026214e+002°)
2.60615354999828e+004	(4.17334922888021e+001dB,1.50885071633363e+002°)
2.61216135439859e+004	(4.17290738582897e+001dB,1.50827778911425e+002°)
2.61818300821837e+004	(4.17246395496560e+001dB,1.50770409955958e+002°)
2.62421854338382e+004	(4.17201893221077e+001dB,1.50712964863654e+002°)
2.63026799189476e+004	(4.17157231348634e+001dB,1.50655443732345e+002°)
2.63633138582476e+004	(4.17112409471545e+001dB,1.50597846661006e+002°)
2.64240875732132e+004	(4.17067427182266e+001dB,1.50540173749750e+002°)
2.64850013860608e+004	(4.17022284073396e+001dB,1.50482425099842e+002°)
2.65460556197491e+004	(4.16976979737694e+001dB,1.50424600813687e+002°)
2.66072505979818e+004	(4.16931513768085e+001dB,1.50366700994843e+002°)
2.66685866452085e+004	(4.16885885757669e+001dB,1.50308725748017e+002°)
2.67300640866268e+004	(4.16840095299732e+001dB,1.50250675179068e+002°)
2.67916832481840e+004	(4.16794141987756e+001dB,1.50192549395010e+002°)
2.68534444565787e+004	(4.16748025415425e+001dB,1.50134348504013e+002°)
2.69153480392628e+004	(4.16701745176640e+001dB,1.50076072615404e+002°)
2.69773943244428e+004	(4.16655300865525e+001dB,1.50017721839668e+002°)
2.70395836410820e+004	(4.16608692076437e+001dB,1.49959296288453e+002°)
2.71019163189020e+004	(4.16561918403978e+001dB,1.49900796074569e+002°)
2.71643926883844e+004	(4.16514979443003e+001dB,1.49842221311988e+002°)
2.72270130807727e+004	(4.16467874788627e+001dB,1.49783572115850e+002°)
2.72897778280740e+004	(4.16420604036243e+001dB,1.49724848602461e+002°)
2.73526872630607e+004	(4.16373166781525e+001dB,1.49666050889295e+002°)
2.74157417192723e+004	(4.16325562620437e+001dB,1.49607179094996e+002°)
2.74789415310175e+004	(4.16277791149249e+001dB,1.49548233339379e+002°)
2.75422870333751e+004	(4.16229851964544e+001dB,1.49489213743431e+002°)
2.76057785621969e+004	(4.16181744663227e+001dB,1.49430120429315e+002°)
2.76694164541086e+004	(4.16133468842537e+001dB,1.49370953520366e+002°)
2.77332010465118e+004	(4.16085024100055e+001dB,1.49311713141097e+002°)
2.77971326775863e+004	(4.16036410033716e+001dB,1.49252399417198e+002°)
2.78612116862911e+004	(4.15987626241818e+001dB,1.49193012475537e+002°)
2.79254384123668e+004	(4.15938672323036e+001dB,1.49133552444161e+002°)
2.79898131963370e+004	(4.15889547876424e+001dB,1.49074019452300e+002°)
2.80543363795105e+004	(4.15840252501436e+001dB,1.49014413630363e+002°)
2.81190083039827e+004	(4.15790785797927e+001dB,1.48954735109942e+002°)
2.81838293126379e+004	(4.15741147366169e+001dB,1.48894984023814e+002°)
2.82487997491504e+004	(4.15691336806859e+001dB,1.48835160505937e+002°)
2.83139199579871e+004	(4.15641353721131e+001dB,1.48775264691459e+002°)
2.83791902844088e+004	(4.15591197710563e+001dB,1.48715296716708e+002°)
2.84446110744724e+004	(4.15540868377195e+001dB,1.48655256719204e+002°)
2.85101826750323e+004	(4.15490365323531e+001dB,1.48595144837651e+002°)
2.85759054337427e+004	(4.15439688152552e+001dB,1.48534961211942e+002°)
2.86417796990590e+004	(4.15388836467734e+001dB,1.48474705983159e+002°)
2.87078058202401e+004	(4.15337809873045e+001dB,1.48414379293571e+002°)
2.87739841473499e+004	(4.15286607972970e+001dB,1.48353981286640e+002°)
2.88403150312592e+004	(4.15235230372509e+001dB,1.48293512107016e+002°)
2.89067988236479e+004	(4.15183676677198e+001dB,1.48232971900540e+002°)
2.89734358770063e+004	(4.15131946493114e+001dB,1.48172360814242e+002°)
2.90402265446376e+004	(4.15080039426885e+001dB,1.48111678996348e+002°)
2.91071711806591e+004	(4.15027955085706e+001dB,1.48050926596270e+002°)
2.91742701400047e+004	(4.14975693077347e+001dB,1.47990103764616e+002°)
2.92415237784264e+004	(4.14923253010162e+001dB,1.47929210653183e+002°)
2.93089324524962e+004	(4.14870634493100e+001dB,1.47868247414963e+002°)
2.93764965196083e+004	(4.14817837135722e+001dB,1.47807214204137e+002°)
2.94442163379806e+004	(4.14764860548204e+001dB,1.47746111176081e+002°)
2.95120922666568e+004	(4.14711704341353e+001dB,1.47684938487362e+002°)
2.95801246655084e+004	(4.14658368126615e+001dB,1.47623696295739e+002°)
2.96483138952364e+004	(4.14604851516089e+001dB,1.47562384760165e+002°)
2.97166603173732e+004	(4.14551154122535e+001dB,1.47501004040781e+002°)
2.97851642942848e+004	(4.14497275559388e+001dB,1.47439554298925e+002°)
2.98538261891725e+004	(4.14443215440767e+001dB,1.47378035697122e+002°)
2.99226463660748e+004	(4.14388973381485e+001dB,1.47316448399092e+002°)
2.99916251898694e+004	(4.14334548997064e+001dB,1.47254792569743e+002°)
3.00607630262751e+004	(4.14279941903743e+001dB,1.47193068375174e+002°)
3.01300602418540e+004	(4.14225151718493e+001dB,1.47131275982677e+002°)
3.01995172040130e+004	(4.14170178059019e+001dB,1.47069415560731e+002°)
3.02691342810058e+004	(4.14115020543783e+001dB,1.47007487279003e+002°)
3.03389118419355e+004	(4.14059678792007e+001dB,1.46945491308352e+002°)
3.04088502567555e+004	(4.14004152423689e+001dB,1.46883427820822e+002°)
3.04789498962725e+004	(4.13948441059610e+001dB,1.46821296989646e+002°)
3.05492111321478e+004	(4.13892544321349e+001dB,1.46759098989242e+002°)
3.06196343368995e+004	(4.13836461831292e+001dB,1.46696833995215e+002°)
3.06902198839042e+004	(4.13780193212644e+001dB,1.46634502184354e+002°)
3.07609681473997e+004	(4.13723738089441e+001dB,1.46572103734632e+002°)
3.08318795024862e+004	(4.13667096086561e+001dB,1.46509638825206e+002°)
3.09029543251285e+004	(4.13610266829733e+001dB,1.46447107636412e+002°)
3.09741929921584e+004	(4.13553249945551e+001dB,1.46384510349772e+002°)
3.10455958812761e+004	(4.13496045061487e+001dB,1.46321847147982e+002°)
3.11171633710527e+004	(4.13438651805898e+001dB,1.46259118214922e+002°)
3.11888958409319e+004	(4.13381069808040e+001dB,1.46196323735645e+002°)
3.12607936712321e+004	(4.13323298698078e+001dB,1.46133463896384e+002°)
3.13328572431483e+004	(4.13265338107100e+001dB,1.46070538884544e+002°)
3.14050869387546e+004	(4.13207187667126e+001dB,1.46007548888704e+002°)
3.14774831410056e+004	(4.13148847011119e+001dB,1.45944494098618e+002°)
3.15500462337387e+004	(4.13090315772999e+001dB,1.45881374705206e+002°)
3.16227766016762e+004	(4.13031593587652e+001dB,1.45818190900560e+002°)
3.16956746304273e+004	(4.12972680090944e+001dB,1.45754942877940e+002°)
3.17687407064901e+004	(4.12913574919729e+001dB,1.45691630831769e+002°)
3.18419752172536e+004	(4.12854277711862e+001dB,1.45628254957638e+002°)
3.19153785510000e+004	(4.12794788106214e+001dB,1.45564815452297e+002°)
3.19889510969063e+004	(4.12735105742676e+001dB,1.45501312513658e+002°)
3.20626932450470e+004	(4.12675230262179e+001dB,1.45437746340791e+002°)
3.21366053863955e+004	(4.12615161306697e+001dB,1.45374117133926e+002°)
3.22106879128266e+004	(4.12554898519265e+001dB,1.45310425094443e+002°)
3.22849412171186e+004	(4.12494441543989e+001dB,1.45246670424878e+002°)
3.23593656929550e+004	(4.12433790026053e+001dB,1.45182853328918e+002°)
3.24339617349271e+004	(4.12372943611738e+001dB,1.45118974011396e+002°)
3.25087297385356e+004	(4.12311901948426e+001dB,1.45055032678294e+002°)
3.25836701001930e+004	(4.12250664684619e+001dB,1.44991029536736e+002°)
3.26587832172257e+004	(4.12189231469943e+001dB,1.44926964794992e+002°)
3.27340694878759e+004	(4.12127601955164e+001dB,1.44862838662466e+002°)
3.28095293113040e+004	(4.12065775792198e+001dB,1.44798651349703e+002°)
3.28851630875904e+004	(4.12003752634124e+001dB,1.44734403068380e+002°)
3.29609712177378e+004	(4.11941532135192e+001dB,1.44670094031310e+002°)
3.30369541036735e+004	(4.11879113950840e+001dB,1.44605724452431e+002°)
3.31131121482511e+004	(4.11816497737699e+001dB,1.44541294546811e+002°)
3.31894457552530e+004	(4.11753683153610e+001dB,1.44476804530640e+002°)
3.32659553293924e+004	(4.11690669857628e+001dB,1.44412254621232e+002°)
3.33426412763155e+004	(4.11627457510045e+001dB,1.44347645037017e+002°)
3.34195040026034e+004	(4.11564045772392e+001dB,1.44282975997543e+002°)
3.34965439157747e+004	(4.11500434307451e+001dB,1.44218247723468e+002°)
3.35737614242874e+004	(4.11436622779271e+001dB,1.44153460436564e+002°)
3.36511569375410e+004	(4.11372610853176e+001dB,1.44088614359705e+002°)
3.37287308658788e+004	(4.11308398195778e+001dB,1.44023709716873e+002°)
3.38064836205900e+004	(4.11243984474986e+001dB,1.43958746733147e+002°)
3.38844156139121e+004	(4.11179369360020e+001dB,1.43893725634707e+002°)
3.39625272590327e+004	(4.11114552521421e+001dB,1.43828646648824e+002°)
3.40408189700919e+004	(4.11049533631063e+001dB,1.43763510003860e+002°)
3.41192911621846e+004	(4.10984312362162e+001dB,1.43698315929266e+002°)
3.41979442513626e+004	(4.10918888389291e+001dB,1.43633064655577e+002°)
3.42767786546368e+004	(4.10853261388387e+001dB,1.43567756414407e+002°)
3.43557947899792e+004	(4.10787431036767e+001dB,1.43502391438447e+002°)
3.44349930763255e+004	(4.10721397013136e+001dB,1.43436969961462e+002°)
3.45143739335773e+004	(4.10655158997596e+001dB,1.43371492218287e+002°)
3.45939377826038e+004	(4.10588716671664e+001dB,1.43305958444821e+002°)
3.46736850452448e+004	(4.10522069718277e+001dB,1.43240368878027e+002°)
3.47536161443122e+004	(4.10455217821806e+001dB,1.43174723755927e+002°)
3.48337315035928e+004	(4.10388160668066e+001dB,1.43109023317593e+002°)
3.49140315478502e+004	(4.10320897944325e+001dB,1.43043267803153e+002°)
3.49945167028273e+004	(4.10253429339324e+001dB,1.42977457453778e+002°)
3.50751873952483e+004	(4.10185754543274e+001dB,1.42911592511681e+002°)
3.51560440528213e+004	(4.10117873247878e+001dB,1.42845673220116e+002°)
3.52370871042402e+004	(4.10049785146341e+001dB,1.42779699823368e+002°)
3.53183169791871e+004	(4.09981489933373e+001dB,1.42713672566753e+002°)
3.53997341083349e+004	(4.09912987305207e+001dB,1.42647591696614e+002°)
3.54813389233490e+004	(4.09844276959612e+001dB,1.42581457460313e+002°)
3.55631318568899e+004	(4.09775358595894e+001dB,1.42515270106229e+002°)
3.56451133426158e+004	(4.09706231914917e+001dB,1.42449029883753e+002°)
3.57272838151842e+004	(4.09636896619108e+001dB,1.42382737043286e+002°)
3.58096437102549e+004	(4.09567352412471e+001dB,1.42316391836230e+002°)
3.58921934644918e+004	(4.09497599000593e+001dB,1.42249994514986e+002°)
3.59749335155655e+004	(4.09427636090660e+001dB,1.42183545332948e+002°)
3.60578643021555e+004	(4.09357463391464e+001dB,1.42117044544502e+002°)
3.61409862639526e+004	(4.09287080613418e+001dB,1.42050492405013e+002°)
3.62242998416611e+004	(4.09216487468560e+001dB,1.41983889170832e+002°)
3.63078054770013e+004	(4.09145683670568e+001dB,1.41917235099278e+002°)
3.63915036127119e+004	(4.09074668934771e+001dB,1.41850530448645e+002°)
3.64753946925519e+004	(4.09003442978158e+001dB,1.41783775478188e+002°)
3.65594791613036e+004	(4.08932005519386e+001dB,1.41716970448122e+002°)
3.66437574647744e+004	(4.08860356278797e+001dB,1.41650115619617e+002°)
3.67282300497995e+004	(4.08788494978420e+001dB,1.41583211254792e+002°)
3.68128973642442e+004	(4.08716421341987e+001dB,1.41516257616709e+002°)
3.68977598570061e+004	(4.08644135094945e+001dB,1.41449254969369e+002°)
3.69828179780176e+004	(4.08571635964456e+001dB,1.41382203577708e+002°)
3.70680721782486e+004	(4.08498923679423e+001dB,1.41315103707584e+002°)
3.71535229097082e+004	(4.08425997970484e+001dB,1.41247955625785e+002°)
3.72391706254478e+004	(4.08352858570032e+001dB,1.41180759600009e+002°)
3.73250157795630e+004	(4.08279505212224e+001dB,1.41113515898869e+002°)
3.74110588271962e+004	(4.08205937632987e+001dB,1.41046224791883e+002°)
3.74973002245392e+004	(4.08132155570031e+001dB,1.40978886549467e+002°)
3.75837404288353e+004	(4.08058158762857e+001dB,1.40911501442933e+002°)
3.76703798983817e+004	(4.07983946952773e+001dB,1.40844069744480e+002°)
3.77572190925324e+004	(4.07909519882893e+001dB,1.40776591727191e+002°)
3.78442584717001e+004	(4.07834877298155e+001dB,1.40709067665024e+002°)
3.79314984973589e+004	(4.07760018945327e+001dB,1.40641497832807e+002°)
3.80189396320468e+004	(4.07684944573022e+001dB,1.40573882506235e+002°)
3.81065823393680e+004	(4.07609653931698e+001dB,1.40506221961860e+002°)
3.81944270839953e+004	(4.07534146773677e+001dB,1.40438516477086e+002°)
3.82824743316729e+004	(4.07458422853147e+001dB,1.40370766330164e+002°)
3.83707245492185e+004	(4.07382481926178e+001dB,1.40302971800185e+002°)
3.84591782045260e+004	(4.07306323750727e+001dB,1.40235133167073e+002°)
3.85478357665678e+004	(4.07229948086648e+001dB,1.40167250711581e+002°)
3.86366977053975e+004	(4.07153354695704e+001dB,1.40099324715280e+002°)
3.87257644921523e+004	(4.07076543341570e+001dB,1.40031355460559e+002°)
3.88150365990553e+004	(4.06999513789849e+001dB,1.39963343230614e+002°)
3.89045144994185e+004	(4.06922265808078e+001dB,1.39895288309441e+002°)
3.89941986676448e+004	(4.06844799165736e+001dB,1.39827190981834e+002°)
3.90840895792306e+004	(4.06767113634254e+001dB,1.39759051533373e+002°)
3.91741877107687e+004	(4.06689208987026e+001dB,1.39690870250421e+002°)
3.92644935399504e+004	(4.06611084999414e+001dB,1.39622647420115e+002°)
3.93550075455681e+004	(4.06532741448759e+001dB,1.39554383330363e+002°)
3.94457302075182e+004	(4.06454178114387e+001dB,1.39486078269830e+002°)
3.95366620068031e+004	(4.06375394777624e+001dB,1.39417732527940e+002°)
3.96278034255343e+004	(4.06296391221798e+001dB,1.39349346394862e+002°)
3.97191549469343e+004	(4.06217167232250e+001dB,1.39280920161507e+002°)
3.98107170553400e+004	(4.06137722596342e+001dB,1.39212454119519e+002°)
3.99024902362044e+004	(4.06058057103466e+001dB,1.39143948561269e+002°)
3.99944749761000e+004	(4.05978170545053e+001dB,1.39075403779847e+002°)
4.00866717627205e+004	(4.05898062714578e+001dB,1.39006820069057e+002°)
4.01790810848842e+004	(4.05817733407572e+001dB,1.38938197723407e+002°)
4.02717034325361e+004	(4.05737182421627e+001dB,1.38869537038103e+002°)
4.03645392967506e+004	(4.05656409556407e+001dB,1.38800838309041e+002°)
4.04575891697344e+004	(4.05575414613654e+001dB,1.38732101832802e+002°)
4.05508535448284e+004	(4.05494197397195e+001dB,1.38663327906643e+002°)
4.06443329165113e+004	(4.05412757712950e+001dB,1.38594516828488e+002°)
4.07380277804013e+004	(4.05331095368944e+001dB,1.38525668896924e+002°)
4.08319386332592e+004	(4.05249210175309e+001dB,1.38456784411189e+002°)
4.09260659729911e+004	(4.05167101944295e+001dB,1.38387863671171e+002°)
4.10204102986506e+004	(4.05084770490274e+001dB,1.38318906977392e+002°)
4.11149721104421e+004	(4.05002215629753e+001dB,1.38249914631009e+002°)
4.12097519097229e+004	(4.04919437181375e+001dB,1.38180886933799e+002°)
4.13047501990060e+004	(4.04836434965932e+001dB,1.38111824188157e+002°)
4.13999674819629e+004	(4.04753208806369e+001dB,1.38042726697083e+002°)
4.14954042634261e+004	(4.04669758527788e+001dB,1.37973594764179e+002°)
4.15910610493920e+004	(4.04586083957465e+001dB,1.37904428693640e+002°)
4.16869383470233e+004	(4.04502184924845e+001dB,1.37835228790241e+002°)
4.17830366646519e+004	(4.04418061261556e+001dB,1.37765995359339e+002°)
4.18793565117816e+004	(4.04333712801416e+001dB,1.37696728706854e+002°)
4.19758983990904e+004	(4.04249139380437e+001dB,1.37627429139270e+002°)
4.20726628384341e+004	(4.04164340836831e+001dB,1.37558096963621e+002°)
4.21696503428479e+004	(4.04079317011018e+001dB,1.37488732487488e+002°)
4.22668614265499e+004	(4.03994067745635e+001dB,1.37419336018984e+002°)
4.23642966049437e+004	(4.03908592885538e+001dB,1.37349907866755e+002°)
4.24619563946208e+004	(4.03822892277811e+001dB,1.37280448339963e+002°)
4.25598413133638e+004	(4.03736965771770e+001dB,1.37210957748283e+002°)
4.26579518801488e+004	(4.03650813218970e+001dB,1.37141436401893e+002°)
4.27562886151481e+004	(4.03564434473213e+001dB,1.37071884611466e+002°)
4.28548520397334e+004	(4.03477829390553e+001dB,1.37002302688164e+002°)
4.29536426764782e+004	(4.03390997829298e+001dB,1.36932690943623e+002°)
4.30526610491605e+004	(4.03303939650022e+001dB,1.36863049689954e+002°)
4.31519076827659e+004	(4.03216654715566e+001dB,1.36793379239724e+002°)
4.32513831034902e+004	(4.03129142891045e+001dB,1.36723679905960e+002°)
4.33510878387422e+004	(4.03041404043855e+001dB,1.36653952002126e+002°)
4.34510224171464e+004	(4.02953438043676e+001dB,1.36584195842130e+002°)
4.35511873685461e+004	(4.02865244762477e+001dB,1.36514411740301e+002°)
4.36515832240058e+004	(4.02776824074526e+001dB,1.36444600011390e+002°)
4.37522105158144e+004	(4.02688175856389e+001dB,1.36374760970559e+002°)
4.38530697774877e+004	(4.02599299986938e+001dB,1.36304894933371e+002°)
4.39541615437716e+004	(4.02510196347357e+001dB,1.36235002215781e+002°)
4.40554863506445e+004	(4.02420864821143e+001dB,1.36165083134130e+002°)
4.41570447353203e+004	(4.02331305294116e+001dB,1.36095138005135e+002°)
4.42588372362517e+004	(4.02241517654420e+001dB,1.36025167145878e+002°)
4.43608643931323e+004	(4.02151501792527e+001dB,1.35955170873802e+002°)
4.44631267468999e+004	(4.02061257601245e+001dB,1.35885149506696e+002°)
4.45656248397393e+004	(4.01970784975719e+001dB,1.35815103362692e+002°)
4.46683592150853e+004	(4.01880083813437e+001dB,1.35745032760253e+002°)
4.47713304176252e+004	(4.01789154014234e+001dB,1.35674938018165e+002°)
4.48745389933021e+004	(4.01697995480296e+001dB,1.35604819455527e+002°)
4.49779854893177e+004	(4.01606608116163e+001dB,1.35534677391745e+002°)
4.50816704541349e+004	(4.01514991828735e+001dB,1.35464512146518e+002°)
4.51855944374811e+004	(4.01423146527272e+001dB,1.35394324039837e+002°)
4.52897579903509e+004	(4.01331072123405e+001dB,1.35324113391965e+002°)
4.53941616650091e+004	(4.01238768531130e+001dB,1.35253880523439e+002°)
4.54988060149936e+004	(4.01146235666819e+001dB,1.35183625755052e+002°)
4.56036915951183e+004	(4.01053473449220e+001dB,1.35113349407852e+002°)
4.57088189614762e+004	(4.00960481799462e+001dB,1.35043051803127e+002°)
4.58141886714420e+004	(4.00867260641056e+001dB,1.34972733262397e+002°)
4.59198012836755e+004	(4.00773809899900e+001dB,1.34902394107407e+002°)
4.60256573581242e+004	(4.00680129504281e+001dB,1.34832034660115e+002°)
4.61317574560265e+004	(4.00586219384881e+001dB,1.34761655242687e+002°)
4.62381021399146e+004	(4.00492079474773e+001dB,1.34691256177482e+002°)
4.63446919736173e+004	(4.00397709709430e+001dB,1.34620837787050e+002°)
4.64515275222634e+004	(4.00303110026725e+001dB,1.34550400394115e+002°)
4.65586093522843e+004	(4.00208280366936e+001dB,1.34479944321573e+002°)
4.66659380314173e+004	(4.00113220672745e+001dB,1.34409469892475e+002°)
4.67735141287082e+004	(4.00017930889239e+001dB,1.34338977430028e+002°)
4.68813382145149e+004	(3.99922410963918e+001dB,1.34268467257575e+002°)
4.69894108605098e+004	(3.99826660846695e+001dB,1.34197939698593e+002°)
4.70977326396836e+004	(3.99730680489896e+001dB,1.34127395076681e+002°)
4.72063041263473e+004	(3.99634469848259e+001dB,1.34056833715550e+002°)
4.73151258961363e+004	(3.99538028878947e+001dB,1.33986255939018e+002°)
4.74241985260127e+004	(3.99441357541535e+001dB,1.33915662070993e+002°)
4.75335225942687e+004	(3.99344455798025e+001dB,1.33845052435472e+002°)
4.76430986805297e+004	(3.99247323612840e+001dB,1.33774427356525e+002°)
4.77529273657572e+004	(3.99149960952823e+001dB,1.33703787158290e+002°)
4.78630092322519e+004	(3.99052367787249e+001dB,1.33633132164961e+002°)
4.79733448636569e+004	(3.98954544087813e+001dB,1.33562462700782e+002°)
4.80839348449609e+004	(3.98856489828640e+001dB,1.33491779090033e+002°)
4.81947797625007e+004	(3.98758204986285e+001dB,1.33421081657024e+002°)
4.83058802039652e+004	(3.98659689539730e+001dB,1.33350370726085e+002°)
4.84172367583978e+004	(3.98560943470388e+001dB,1.33279646621554e+002°)
4.85288500162000e+004	(3.98461966762104e+001dB,1.33208909667773e+002°)
4.86407205691340e+004	(3.98362759401151e+001dB,1.33138160189074e+002°)
4.87528490103265e+004	(3.98263321376238e+001dB,1.33067398509770e+002°)
4.88652359342712e+004	(3.98163652678502e+001dB,1.32996624954149e+002°)
4.89778819368324e+004	(3.98063753301515e+001dB,1.32925839846461e+002°)
4.90907876152480e+004	(3.97963623241282e+001dB,1.32855043510909e+002°)
4.92039535681328e+004	(3.97863262496238e+001dB,1.32784236271642e+002°)
4.93173803954813e+004	(3.97762671067254e+001dB,1.32713418452742e+002°)
4.94310686986712e+004	(3.97661848957629e+001dB,1.32642590378220e+002°)
4.95450190804666e+004	(3.97560796173098e+001dB,1.32571752372001e+002°)
4.96592321450212e+004	(3.97459512721826e+001dB,1.32500904757915e+002°)
4.97737084978811e+004	(3.97357998614409e+001dB,1.32430047859694e+002°)
4.98884487459887e+004	(3.97256253863874e+001dB,1.32359182000954e+002°)
5.00034534976853e+004	(3.97154278485679e+001dB,1.32288307505192e+002°)
5.01187233627147e+004	(3.97052072497710e+001dB,1.32217424695773e+002°)
5.02342589522261e+004	(3.96949635920282e+001dB,1.32146533895923e+002°)
5.03500608787779e+004	(3.96846968776136e+001dB,1.32075635428717e+002°)
5.04661297563402e+004	(3.96744071090442e+001dB,1.32004729617072e+002°)
5.05824662002987e+004	(3.96640942890791e+001dB,1.31933816783736e+002°)
5.06990708274577e+004	(3.96537584207202e+001dB,1.31862897251281e+002°)
5.08159442560433e+004	(3.96433995072113e+001dB,1.31791971342091e+002°)
5.09330871057068e+004	(3.96330175520386e+001dB,1.31721039378353e+002°)
5.10504999975278e+004	(3.96226125589299e+001dB,1.31650101682049e+002°)
5.11681835540179e+004	(3.96121845318549e+001dB,1.31579158574947e+002°)
5.12861383991236e+004	(3.96017334750249e+001dB,1.31508210378588e+002°)
5.14043651582297e+004	(3.95912593928926e+001dB,1.31437257414281e+002°)
5.15228644581627e+004	(3.95807622901517e+001dB,1.31366300003094e+002°)
5.16416369271941e+004	(3.95702421717371e+001dB,1.31295338465838e+002°)
5.17606831950437e+004	(3.95596990428242e+001dB,1.31224373123068e+002°)
5.18800038928831e+004	(3.95491329088292e+001dB,1.31153404295063e+002°)
5.19995996533385e+004	(3.95385437754083e+001dB,1.31082432301826e+002°)
5.21194711104949e+004	(3.95279316484578e+001dB,1.31011457463068e+002°)
5.22396188998988e+004	(3.95172965341138e+001dB,1.30940480098203e+002°)
5.23600436585618e+004	(3.95066384387519e+001dB,1.30869500526337e+002°)
5.24807460249641e+004	(3.94959573689867e+001dB,1.30798519066260e+002°)
5.26017266390574e+004	(3.94852533316720e+001dB,1.30727536036433e+002°)
5.27229861422690e+004	(3.94745263338999e+001dB,1.30656551754985e+002°)
5.28445251775047e+004	(3.94637763830010e+001dB,1.30585566539699e+002°)
5.29663443891524e+004	(3.94530034865439e+001dB,1.30514580708004e+002°)
5.30884444230855e+004	(3.94422076523345e+001dB,1.30443594576969e+002°)
5.32108259266660e+004	(3.94313888884165e+001dB,1.30372608463287e+002°)
5.33334895487487e+004	(3.94205472030700e+001dB,1.30301622683275e+002°)
5.34564359396837e+004	(3.94096826048119e+001dB,1.30230637552857e+002°)
5.35796657513207e+004	(3.93987951023956e+001dB,1.30159653387558e+002°)
5.37031796370117e+004	(3.93878847048099e+001dB,1.30088670502497e+002°)
5.38269782516153e+004	(3.93769514212791e+001dB,1.30017689212375e+002°)
5.39510622514992e+004	(3.93659952612627e+001dB,1.29946709831467e+002°)
5.40754322945445e+004	(3.93550162344547e+001dB,1.29875732673615e+002°)
5.42000890401487e+004	(3.93440143507832e+001dB,1.29804758052214e+002°)
5.43250331492296e+004	(3.93329896204103e+001dB,1.29733786280211e+002°)
5.44502652842284e+004	(3.93219420537313e+001dB,1.29662817670087e+002°)
5.45757861091133e+004	(3.93108716613744e+001dB,1.29591852533854e+002°)
5.47015962893833e+004	(3.92997784542002e+001dB,1.29520891183048e+002°)
5.48276964920715e+004	(3.92886624433011e+001dB,1.29449933928712e+002°)
5.49540873857486e+004	(3.92775236400013e+001dB,1.29378981081397e+002°)
5.50807696405264e+004	(3.92663620558556e+001dB,1.29308032951146e+002°)
5.52077439280618e+004	(3.92551777026498e+001dB,1.29237089847488e+002°)
5.53350109215597e+004	(3.92439705923991e+001dB,1.29166152079430e+002°)
5.54625712957771e+004	(3.92327407373485e+001dB,1.29095219955447e+002°)
5.55904257270263e+004	(3.92214881499720e+001dB,1.29024293783474e+002°)
5.57185748931789e+004	(3.92102128429718e+001dB,1.28953373870897e+002°)
5.58470194736690e+004	(3.91989148292781e+001dB,1.28882460524545e+002°)
5.59757601494969e+004	(3.91875941220484e+001dB,1.28811554050683e+002°)
5.61047976032329e+004	(3.91762507346670e+001dB,1.28740654754998e+002°)
5.62341325190207e+004	(3.91648846807442e+001dB,1.28669762942596e+002°)
5.63637655825812e+004	(3.91534959741161e+001dB,1.28598878917994e+002°)
5.64936974812159e+004	(3.91420846288439e+001dB,1.28528002985105e+002°)
5.66239289038110e+004	(3.91306506592130e+001dB,1.28457135447238e+002°)
5.67544605408403e+004	(3.91191940797326e+001dB,1.28386276607083e+002°)
5.68852930843697e+004	(3.91077149051355e+001dB,1.28315426766708e+002°)
5.70164272280603e+004	(3.90962131503767e+001dB,1.28244586227543e+002°)
5.71478636671722e+004	(3.90846888306333e+001dB,1.28173755290383e+002°)
5.72796030985684e+004	(3.90731419613036e+001dB,1.28102934255370e+002°)
5.74116462207182e+004	(3.90615725580070e+001dB,1.28032123421989e+002°)
5.75439937337011e+004	(3.90499806365823e+001dB,1.27961323089059e+002°)
5.76766463392104e+004	(3.90383662130880e+001dB,1.27890533554726e+002°)
5.78096047405571e+004	(3.90267293038014e+001dB,1.27819755116454e+002°)
5.79428696426734e+004	(3.90150699252175e+001dB,1.27748988071018e+002°)
5.80764417521165e+004	(3.90033880940488e+001dB,1.27678232714492e+002°)
5.82103217770724e+004	(3.89916838272245e+001dB,1.27607489342247e+002°)
5.83445104273597e+004	(3.89799571418894e+001dB,1.27536758248941e+002°)
5.84790084144332e+004	(3.89682080554037e+001dB,1.27466039728508e+002°)
5.86138164513880e+004	(3.89564365853421e+001dB,1.27395334074153e+002°)
5.87489352529627e+004	(3.89446427494931e+001dB,1.27324641578345e+002°)
5.88843655355439e+004	(3.89328265658580e+001dB,1.27253962532807e+002°)
5.90201080171694e+004	(3.89209880526505e+001dB,1.27183297228511e+002°)
5.91561634175323e+004	(3.89091272282958e+001dB,1.27112645955666e+002°)
5.92925324579849e+004	(3.88972441114298e+001dB,1.27042009003715e+002°)
5.94292158615421e+004	(3.88853387208986e+001dB,1.26971386661326e+002°)
5.95662143528859e+004	(3.88734110757572e+001dB,1.26900779216382e+002°)
5.97035286583685e+004	(3.88614611952693e+001dB,1.26830186955976e+002°)
5.98411595060167e+004	(3.88494890989060e+001dB,1.26759610166404e+002°)
5.99791076255357e+004	(3.88374948063454e+001dB,1.26689049133156e+002°)
6.01173737483125e+004	(3.88254783374717e+001dB,1.26618504140909e+002°)
6.02559586074204e+004	(3.88134397123741e+001dB,1.26547975473520e+002°)
6.03948629376226e+004	(3.88013789513464e+001dB,1.26477463414019e+002°)
6.05340874753759e+004	(3.87892960748860e+001dB,1.26406968244601e+002°)
