time	V(vo)
4.353318288162466e-003	2.372914e+000
4.358810055199952e-003	2.367096e+000
4.362685325746823e-003	2.361708e+000
4.365241794864782e-003	2.357178e+000
4.367663389988099e-003	2.351530e+000
4.372010450107227e-003	2.338214e+000
4.376432913750222e-003	2.319965e+000
4.383455227130989e-003	2.280720e+000
4.392413277311712e-003	2.215380e+000
4.402178902311712e-003	2.126218e+000
4.411944527311712e-003	2.020018e+000
4.421710152311712e-003	1.898817e+000
4.431475777311711e-003	1.764789e+000
4.441241402311711e-003	1.619791e+000
4.451007027311711e-003	1.465416e+000
4.460772652311711e-003	1.303053e+000
4.470538277311711e-003	1.133932e+000
4.480303902311710e-003	9.591672e-001
4.490069527311710e-003	7.797809e-001
4.499835152311710e-003	5.967287e-001
4.519366402311710e-003	2.232041e-001
4.529132027311709e-003	3.442874e-002
4.548663277311709e-003	-3.431076e-001
4.568194527311708e-003	-7.154847e-001
4.577960152311708e-003	-8.978817e-001
4.587725777311708e-003	-1.076800e+000
4.597491402311708e-003	-1.251551e+000
4.607257027311708e-003	-1.421755e+000
4.608373072270535e-003	-1.441145e+000
4.609489117229362e-003	-1.460416e+000
4.610605162188189e-003	-1.479568e+000
4.611721207147017e-003	-1.498600e+000
4.612837252105844e-003	-1.517512e+000
4.613953297064671e-003	-1.536305e+000
4.615069342023498e-003	-1.554978e+000
4.615336370832092e-003	-1.559429e+000
4.615641546613342e-003	-1.564509e+000
4.616251898175842e-003	-1.574646e+000
4.617341778323902e-003	-1.592688e+000
4.618765343814751e-003	-1.616146e+000
4.620162137564981e-003	-1.639054e+000
4.620947549716262e-003	-1.651877e+000
4.621718651189502e-003	-1.664417e+000
4.622467849083604e-003	-1.676561e+000
4.623189434394760e-003	-1.688219e+000
4.623883981427881e-003	-1.699384e+000
4.624751141121417e-003	-1.713210e+000
4.625602787610127e-003	-1.726628e+000
4.626504417534880e-003	-1.740605e+000
4.627988965746004e-003	-1.763049e+000
4.630958062168250e-003	-1.806488e+000
4.633904552812115e-003	-1.847914e+000
4.637874240853724e-003	-1.901463e+000
4.642916913483820e-003	-1.967122e+000
4.648950142963256e-003	-2.043022e+000
4.657498677976354e-003	-2.147174e+000
4.661814819659834e-003	-2.197594e+000
4.666103624707697e-003	-2.244656e+000
4.670147952194170e-003	-2.285597e+000
4.674465575029020e-003	-2.325290e+000
4.678852726724975e-003	-2.360927e+000
4.686986244749947e-003	-2.417200e+000
4.696751869749946e-003	-2.472714e+000
4.706517494749946e-003	-2.516503e+000
4.716283119749946e-003	-2.550519e+000
4.726048744749946e-003	-2.576896e+000
4.735814369749946e-003	-2.597321e+000
4.745579994749945e-003	-2.613108e+000
4.755345619749945e-003	-2.625277e+000
4.765111244749945e-003	-2.634609e+000
4.774876869749945e-003	-2.641686e+000
4.784642494749945e-003	-2.646912e+000
4.794408119749944e-003	-2.650490e+000
4.804173744749944e-003	-2.652304e+000
4.813939369749944e-003	-2.651723e+000
4.821970357305712e-003	-2.647719e+000
4.829542918470228e-003	-2.637948e+000
4.837343136400850e-003	-2.619185e+000
4.844230390194185e-003	-2.594139e+000
4.849647030301146e-003	-2.568820e+000
4.852401458832193e-003	-2.554157e+000
4.855846595355372e-003	-2.534979e+000
4.857652517013682e-003	-2.524924e+000
4.858707507735136e-003	-2.519058e+000
4.860145316726181e-003	-2.511003e+000
4.861216821682520e-003	-2.504915e+000
