time	V(vin)
9.578799678297818e-003	-4.751310e-002
9.579673223040049e-003	-4.799534e-002
9.580621990492711e-003	-4.851747e-002
9.581955433018530e-003	-4.924836e-002
9.583236433629237e-003	-4.994727e-002
9.584037012683719e-003	-5.038241e-002
9.584767902424954e-003	-5.077856e-002
9.585662734154225e-003	-5.126212e-002
9.587452397612769e-003	-5.222435e-002
9.589188920479268e-003	-5.315170e-002
9.591408391584825e-003	-5.432773e-002
9.595030825259440e-003	-5.622436e-002
9.599096753315408e-003	-5.831844e-002
9.604095474705504e-003	-6.084065e-002
9.611356775904379e-003	-6.439693e-002
9.618853937747307e-003	-6.792802e-002
9.627632903219179e-003	-7.187071e-002
9.633458381434770e-003	-7.436703e-002
9.640470548681534e-003	-7.723945e-002
9.644813030122832e-003	-7.894345e-002
9.650789221819439e-003	-8.119217e-002
9.659809358212802e-003	-8.436855e-002
9.669574983212801e-003	-8.750170e-002
9.679340608212801e-003	-9.030552e-002
9.689106233212801e-003	-9.276946e-002
9.698871858212801e-003	-9.488422e-002
9.708637483212801e-003	-9.664187e-002
9.718403108212800e-003	-9.803578e-002
9.728168733212800e-003	-9.906069e-002
9.737934358212800e-003	-9.971277e-002
9.747699983212800e-003	-9.998956e-002
9.757465608212800e-003	-9.989000e-002
9.766272716219739e-003	-9.947776e-002
9.776038341219739e-003	-9.866467e-002
9.784939324560685e-003	-9.759998e-002
9.788082535594897e-003	-9.715089e-002
9.792465556074046e-003	-9.646145e-002
9.794667296143565e-003	-9.608748e-002
9.796250301453353e-003	-9.580723e-002
9.797875905443152e-003	-9.550959e-002
9.799538597052064e-003	-9.519484e-002
9.800538464312969e-003	-9.500056e-002
9.801613885888585e-003	-9.478741e-002
9.803081424884607e-003	-9.448957e-002
9.804945096389749e-003	-9.409976e-002
9.807059110121112e-003	-9.364197e-002
9.809120815041912e-003	-9.317958e-002
9.814047959856753e-003	-9.201138e-002
9.820148303935294e-003	-9.044299e-002
9.829913928935294e-003	-8.765671e-002
9.839679553935294e-003	-8.454051e-002
9.849445178935294e-003	-8.110611e-002
9.859210803935294e-003	-7.736646e-002
9.868976428935293e-003	-7.333560e-002
9.878742053935293e-003	-6.902874e-002
9.888507678935293e-003	-6.446206e-002
9.898273303935293e-003	-5.965276e-002
9.908038928935293e-003	-5.461895e-002
9.917804553935292e-003	-4.937956e-002
9.927570178935292e-003	-4.395431e-002
9.937335803935292e-003	-3.836364e-002
9.947101428935292e-003	-3.262857e-002
9.956867053935292e-003	-2.677069e-002
9.966632678935291e-003	-2.081206e-002
9.976398303935291e-003	-1.477509e-002
9.984382568433403e-003	-9.796982e-003
9.992583056449693e-003	-4.658516e-003
1.000000000000000e-002	-2.449294e-016
