time	V(p001)	V(vi_op)	V(vin)	V(vo)	V(vo_op)
0.000000000000000e+000	1.508414e-013	4.500000e+000	0.000000e+000	8.973242e-014	4.499994e+000
5.292635347654471e-008	1.631573e-006	4.500033e+000	3.325461e-005	-1.642330e-008	4.499996e+000
1.058527069530894e-007	7.842769e-006	4.500066e+000	6.650922e-005	4.154363e-009	4.500002e+000
1.587790604296341e-007	1.863359e-005	4.500100e+000	9.976381e-005	6.173308e-008	4.500013e+000
2.117054139061788e-007	3.400403e-005	4.500133e+000	1.330184e-004	1.563129e-007	4.500028e+000
2.646317673827235e-007	5.395410e-005	4.500166e+000	1.662730e-004	2.878937e-007	4.500048e+000
3.175581208592683e-007	7.848379e-005	4.500199e+000	1.995275e-004	4.564756e-007	4.500073e+000
3.704844743358128e-007	1.075931e-004	4.500233e+000	2.327821e-004	6.620585e-007	4.500102e+000
5.581505865759654e-007	2.365632e-004	4.500350e+000	3.506956e-004	2.087567e-006	4.500231e+000
7.492774446576717e-007	4.156185e-004	4.500471e+000	4.707832e-004	4.866209e-006	4.500410e+000
9.428981491705221e-007	6.438846e-004	4.500592e+000	5.924369e-004	9.605130e-006	4.500638e+000
1.178461821838793e-006	9.796764e-004	4.500741e+000	7.404427e-004	1.874305e-005	4.500974e+000
1.494535795261445e-006	1.514518e-003	4.500939e+000	9.390307e-004	3.775688e-005	4.501509e+000
1.916717878223993e-006	2.356885e-003	4.501204e+000	1.204280e-003	7.716358e-005	4.502351e+000
2.494647538361732e-006	3.711359e-003	4.501567e+000	1.567369e-003	1.611722e-004	4.503706e+000
3.293493365959420e-006	5.908000e-003	4.502069e+000	2.069215e-003	3.428639e-004	4.505903e+000
4.432394834535468e-006	9.600390e-003	4.502784e+000	2.784596e-003	7.505516e-004	4.509596e+000
6.082216074071444e-006	1.599069e-002	4.503819e+000	3.820639e-003	1.686901e-003	4.515988e+000
8.517572613880818e-006	2.749775e-002	4.505345e+000	5.349195e-003	3.893431e-003	4.527499e+000
1.213537276214200e-005	4.887676e-002	4.507609e+000	7.617493e-003	9.161221e-003	4.548887e+000
1.766827108949224e-005	9.093651e-002	4.511058e+000	1.107851e-002	2.227017e-002	4.590972e+000
2.696674301715503e-005	1.805530e-001	4.516816e+000	1.686275e-002	5.574531e-002	4.680660e+000
3.673236801715503e-005	2.954690e-001	4.522796e+000	2.287528e-002	1.043914e-001	4.795691e+000
4.649799301715504e-005	4.296759e-001	4.528683e+000	2.880171e-002	1.640170e-001	4.930071e+000
5.626361801715504e-005	5.789097e-001	4.534454e+000	3.461973e-002	2.250486e-001	5.079563e+000
6.602924301715504e-005	7.393981e-001	4.540088e+000	4.030746e-002	2.756920e-001	5.240440e+000
7.579486801715503e-005	9.084549e-001	4.545562e+000	4.584348e-002	3.105838e-001	5.410064e+000
8.556049301715503e-005	1.083975e+000	4.550858e+000	5.120695e-002	3.326617e-001	5.586362e+000
9.532611801715502e-005	1.263976e+000	4.555954e+000	5.637769e-002	3.471639e-001	5.767373e+000
1.050917430171550e-004	1.446549e+000	4.560831e+000	6.133624e-002	3.575369e-001	5.951200e+000
1.148573680171550e-004	1.629876e+000	4.565472e+000	6.606393e-002	3.655004e-001	6.136028e+000
1.246229930171550e-004	1.812213e+000	4.569858e+000	7.054298e-002	3.719343e-001	6.320117e+000
1.343886180171550e-004	1.991870e+000	4.573974e+000	7.475652e-002	3.773144e-001	6.501777e+000
1.441542430171550e-004	2.167201e+000	4.577803e+000	7.868869e-002	3.818995e-001	6.679357e+000
1.539198680171550e-004	2.336600e+000	4.581331e+000	8.232469e-002	3.858497e-001	6.851245e+000
1.636854930171550e-004	2.498511e+000	4.584546e+000	8.565084e-002	3.892749e-001	7.015878e+000
1.734511180171551e-004	2.651340e+000	4.587435e+000	8.865462e-002	3.922530e-001	7.171648e+000
1.832167430171551e-004	2.793417e+000	4.589986e+000	9.132472e-002	3.948395e-001	7.316874e+000
1.929823680171551e-004	2.923098e+000	4.592192e+000	9.365110e-002	3.970747e-001	7.449893e+000
2.027479930171551e-004	3.038835e+000	4.594042e+000	9.562501e-002	3.989884e-001	7.569142e+000
2.125136180171551e-004	3.139223e+000	4.595531e+000	9.723899e-002	4.006030e-001	7.673194e+000
2.222792430171551e-004	3.223028e+000	4.596652e+000	9.848699e-002	4.019359e-001	7.760795e+000
2.320448680171551e-004	3.289217e+000	4.597402e+000	9.936431e-002	4.030004e-001	7.830883e+000
2.418104930171551e-004	3.336969e+000	4.597777e+000	9.986764e-002	4.038066e-001	7.882616e+000
2.515761180171551e-004	3.365683e+000	4.597777e+000	9.999510e-002	4.043618e-001	7.915364e+000
2.613417430171551e-004	3.374975e+000	4.597401e+000	9.974619e-002	4.046706e-001	7.928718e+000
2.711073680171551e-004	3.364668e+000	4.596651e+000	9.912187e-002	4.047354e-001	7.922471e+000
2.808729930171552e-004	3.334774e+000	4.595529e+000	9.812447e-002	4.045557e-001	7.896609e+000
2.906386180171552e-004	3.285481e+000	4.594039e+000	9.675775e-002	4.041284e-001	7.851293e+000
3.004042430171552e-004	3.217131e+000	4.592189e+000	9.502686e-002	4.034469e-001	7.786837e+000
3.101698680171552e-004	3.130203e+000	4.589983e+000	9.293830e-002	4.025010e-001	7.703691e+000
3.199354930171552e-004	3.025292e+000	4.587432e+000	9.049995e-002	4.012757e-001	7.602429e+000
3.297011180171552e-004	2.903094e+000	4.584544e+000	8.772098e-002	3.997501e-001	7.483720e+000
3.394667430171552e-004	2.764393e+000	4.581329e+000	8.461185e-002	3.978957e-001	7.348324e+000
3.492323680171552e-004	2.610044e+000	4.577801e+000	8.118425e-002	3.956735e-001	7.197073e+000
3.589979930171552e-004	2.440947e+000	4.573973e+000	7.745110e-002	3.930303e-001	7.030848e+000
3.687636180171552e-004	2.257974e+000	4.569859e+000	7.342644e-002	3.898914e-001	6.850501e+000
3.785292430171552e-004	2.061958e+000	4.565474e+000	6.912542e-002	3.861487e-001	6.656846e+000
3.882948680171552e-004	1.853802e+000	4.560834e+000	6.456423e-002	3.816420e-001	6.450769e+000
3.980604930171553e-004	1.634479e+000	4.555959e+000	5.976003e-002	3.761230e-001	6.233230e+000
4.078261180171553e-004	1.404966e+000	4.550865e+000	5.473090e-002	3.691770e-001	6.005193e+000
4.175917430171553e-004	1.166223e+000	4.545572e+000	4.949579e-002	3.600340e-001	5.767609e+000
4.273573680171553e-004	9.191303e-001	4.540101e+000	4.407438e-002	3.468866e-001	5.521353e+000
4.371229930171553e-004	6.642926e-001	4.534471e+000	3.848708e-002	3.244487e-001	5.267040e+000
4.468886180171553e-004	4.022463e-001	4.528708e+000	3.275494e-002	2.825794e-001	5.005252e+000
4.547230320168582e-004	1.868767e-001	4.524001e+000	2.806618e-002	2.236184e-001	4.789932e+000
4.620857568566553e-004	-1.918263e-002	4.519514e+000	2.359754e-002	1.421151e-001	4.583821e+000
4.698973395469585e-004	-2.402985e-001	4.514702e+000	1.880149e-002	3.562037e-002	4.362577e+000
4.778185688696144e-004	-4.658998e-001	4.509784e+000	1.389193e-002	-8.156986e-002	4.136780e+000
4.842246763515331e-004	-6.482487e-001	4.505785e+000	9.895706e-003	-1.710974e-001	3.954202e+000
4.911323732200456e-004	-8.439603e-001	4.501456e+000	5.568812e-003	-2.477219e-001	3.758132e+000
4.977079731859404e-004	-1.029591e+000	4.497330e+000	1.440073e-003	-2.966386e-001	3.572022e+000
5.044329814972589e-004	-1.218971e+000	4.493114e+000	-2.784964e-003	-3.262098e-001	3.381968e+000
5.141986064972589e-004	-1.492991e+000	4.487009e+000	-8.909418e-003	-3.509409e-001	3.106663e+000
5.239642314972589e-004	-1.765260e+000	4.480945e+000	-1.500034e-002	-3.659514e-001	2.832767e+000
5.337298564972589e-004	-2.034751e+000	4.474946e+000	-2.103480e-002	-3.757108e-001	2.561276e+000
5.434954814972589e-004	-2.300458e+000	4.469033e+000	-2.699010e-002	-3.829256e-001	2.293196e+000
5.532611064972589e-004	-2.561456e+000	4.463230e+000	-3.284381e-002	-3.886925e-001	2.029459e+000
5.630267314972589e-004	-2.816804e+000	4.457557e+000	-3.857389e-002	-3.935176e-001	1.771009e+000
5.727923564972589e-004	-3.065352e+000	4.452037e+000	-4.415881e-002	-3.976517e-001	1.519005e+000
5.825579814972589e-004	-3.305827e+000	4.446690e+000	-4.957751e-002	-4.012419e-001	1.274729e+000
5.923236064972590e-004	-3.539574e+000	4.441483e+000	-5.480962e-002	-4.044777e-001	1.036927e+000
5.924761943878839e-004	-3.543147e+000	4.441404e+000	-5.488978e-002	-4.045250e-001	1.033288e+000
5.927813701691340e-004	-3.550203e+000	4.441246e+000	-5.504996e-002	-4.046159e-001	1.026097e+000
5.933917217316340e-004	-3.564277e+000	4.440931e+000	-5.536971e-002	-4.047967e-001	1.011752e+000
5.944806244614640e-004	-3.589279e+000	4.440372e+000	-5.593814e-002	-4.051160e-001	9.862646e-001
5.956224514503534e-004	-3.615322e+000	4.439789e+000	-5.653138e-002	-4.054455e-001	9.597071e-001
5.978948361958683e-004	-3.666739e+000	4.438636e+000	-5.770332e-002	-4.060882e-001	9.072545e-001
5.996948379091311e-004	-3.705935e+000	4.437730e+000	-5.862330e-002	-4.065864e-001	8.672299e-001
6.021049990147984e-004	-3.749609e+000	4.436531e+000	-5.984337e-002	-4.072178e-001	8.224280e-001
6.037933200832349e-004	-3.778551e+000	4.435700e+000	-6.068987e-002	-4.076303e-001	7.926868e-001
6.056860447508623e-004	-3.813237e+000	4.434778e+000	-6.163073e-002	-4.080711e-001	7.570941e-001
6.131115654426066e-004	-3.954614e+000	4.431245e+000	-6.523652e-002	-4.096988e-001	6.120716e-001
6.173733419399235e-004	-4.032512e+000	4.429294e+000	-6.724237e-002	-4.105628e-001	5.320023e-001
6.258968949345573e-004	-4.176906e+000	4.425509e+000	-7.110804e-002	-4.121785e-001	3.831570e-001
6.296168613872477e-004	-4.224164e+000	4.423911e+000	-7.273186e-002	-4.128056e-001	3.339154e-001
6.332578943318751e-004	-4.248486e+000	4.422397e+000	-7.428276e-002	-4.133049e-001	3.076226e-001
6.364527162901824e-004	-4.256889e+000	4.421103e+000	-7.561160e-002	-4.136330e-001	2.974825e-001
6.399374639195000e-004	-4.259586e+000	4.419729e+000	-7.702627e-002	-4.138784e-001	2.928876e-001
6.437709214212794e-004	-4.259880e+000	4.418266e+000	-7.853983e-002	-4.140457e-001	2.905053e-001
6.499636656295196e-004	-4.258404e+000	4.416004e+000	-8.088828e-002	-4.141877e-001	2.886078e-001
6.569551505957908e-004	-4.255647e+000	4.413602e+000	-8.339229e-002	-4.142498e-001	2.875589e-001
6.667207755957908e-004	-4.251000e+000	4.410516e+000	-8.661953e-002	-4.142545e-001	2.868956e-001
6.764864005957908e-004	-4.246058e+000	4.407736e+000	-8.952076e-002	-4.142243e-001	2.865340e-001
6.862520255957908e-004	-4.241030e+000	4.405296e+000	-9.208504e-002	-4.141810e-001	2.862647e-001
6.960176505957908e-004	-4.236014e+000	4.403205e+000	-9.430274e-002	-4.141345e-001	2.859898e-001
7.155489005957909e-004	-4.226114e+000	4.400102e+000	-9.766633e-002	-4.140404e-001	2.853314e-001
7.350801505957909e-004	-4.216375e+000	4.398471e+000	-9.956092e-002	-4.139475e-001	2.845392e-001
7.448457755957909e-004	-4.211517e+000	4.398216e+000	-9.994756e-002	-4.139013e-001	2.841411e-001
7.546114005957909e-004	-4.206578e+000	4.398338e+000	-9.995802e-002	-4.138547e-001	2.838328e-001
7.643770255957909e-004	-4.201353e+000	4.398835e+000	-9.959227e-002	-4.138066e-001	2.838163e-001
7.741426505957909e-004	-4.195355e+000	4.399705e+000	-9.885167e-002	-4.137543e-001	2.845805e-001
7.839082755957909e-004	-4.187382e+000	4.400946e+000	-9.773901e-002	-4.136907e-001	2.873311e-001
7.936739005957909e-004	-4.174612e+000	4.402553e+000	-9.625849e-002	-4.135992e-001	2.948927e-001
8.034395255957909e-004	-4.150962e+000	4.404519e+000	-9.441567e-002	-4.134424e-001	3.133595e-001
8.132051505957909e-004	-4.107406e+000	4.406837e+000	-9.221750e-002	-4.131534e-001	3.517807e-001
8.229707755957910e-004	-4.037521e+000	4.409500e+000	-8.967223e-002	-4.126540e-001	4.166104e-001
8.327364005957910e-004	-3.941107e+000	4.412496e+000	-8.678947e-002	-4.118923e-001	5.080881e-001
8.425020255957910e-004	-3.820941e+000	4.415814e+000	-8.358004e-002	-4.108511e-001	6.234697e-001
8.522676505957910e-004	-3.687676e+000	4.419408e+000	-8.005603e-002	-4.095780e-001	7.521086e-001
8.575148009229092e-004	-3.617378e+000	4.421462e+000	-7.803722e-002	-4.088242e-001	8.199978e-001
8.625425546050580e-004	-3.549289e+000	4.423520e+000	-7.602323e-002	-4.080755e-001	8.858362e-001
8.656898148862309e-004	-3.502373e+000	4.424845e+000	-7.472377e-002	-4.075890e-001	9.313684e-001
8.683073293590299e-004	-3.460661e+000	4.425972e+000	-7.362077e-002	-4.071604e-001	9.719484e-001
8.708896569246201e-004	-3.418164e+000	4.427106e+000	-7.251307e-002	-4.067131e-001	1.013346e+000
8.738845516487237e-004	-3.367445e+000	4.428443e+000	-7.120452e-002	-4.061681e-001	1.062810e+000
8.762856880332933e-004	-3.325688e+000	4.429533e+000	-7.013716e-002	-4.057098e-001	1.103576e+000
8.837392384338547e-004	-3.188484e+000	4.433040e+000	-6.672332e-002	-4.041232e-001	1.237829e+000
8.934140690807000e-004	-2.998485e+000	4.437798e+000	-6.207502e-002	-4.017656e-001	1.424225e+000
9.031796940807000e-004	-2.795689e+000	4.442796e+000	-5.715060e-002	-3.990514e-001	1.623627e+000
9.129453190807000e-004	-2.581586e+000	4.448001e+000	-5.201108e-002	-3.959061e-001	1.834629e+000
9.227109440807000e-004	-2.357651e+000	4.453395e+000	-4.667581e-002	-3.922502e-001	2.055770e+000
9.324765690807000e-004	-2.125120e+000	4.458958e+000	-4.116485e-002	-3.879691e-001	2.285827e+000
9.422421940807000e-004	-1.885068e+000	4.464667e+000	-3.549897e-002	-3.828876e-001	2.523733e+000
9.520078190807000e-004	-1.638545e+000	4.470503e+000	-2.969947e-002	-3.767271e-001	2.768447e+000
9.617734440807000e-004	-1.386514e+000	4.476443e+000	-2.378819e-002	-3.690108e-001	3.019013e+000
9.715390690807000e-004	-1.129783e+000	4.482464e+000	-1.778737e-002	-3.587787e-001	3.274621e+000
9.813046940806999e-004	-8.689510e-001	4.488545e+000	-1.171961e-002	-3.437054e-001	3.534672e+000
9.910703190806999e-004	-6.043123e-001	4.494661e+000	-5.607741e-003	-3.181916e-001	3.798840e+000
9.994837925733182e-004	-3.727925e-001	4.499943e+000	-3.243421e-004	-2.760221e-001	4.030180e+000
1.008697769774269e-003	-1.157886e-001	4.505723e+000	5.462250e-003	-1.988160e-001	4.287157e+000
1.014710022853821e-003	5.338202e-002	4.509483e+000	9.229426e-003	-1.286630e-001	4.456380e+000
1.021345816077010e-003	2.410310e-001	4.513611e+000	1.337180e-002	-3.588691e-002	4.644145e+000
1.028727163435138e-003	4.500225e-001	4.518174e+000	1.795196e-002	7.390514e-002	4.853318e+000
1.035087365228463e-003	6.293576e-001	4.522071e+000	2.186789e-002	1.634914e-001	5.032875e+000
1.042076655677070e-003	8.249037e-001	4.526309e+000	2.613064e-002	2.427627e-001	5.228769e+000
1.048575506997928e-003	1.005587e+000	4.530201e+000	3.004924e-002	2.927382e-001	5.409909e+000
1.055480700116856e-003	1.196768e+000	4.534271e+000	3.415781e-002	3.242643e-001	5.601758e+000
1.064820223575143e-003	1.454326e+000	4.539663e+000	3.961110e-002	3.488600e-001	5.860504e+000
1.074585848575143e-003	1.722211e+000	4.545156e+000	4.516704e-002	3.643519e-001	6.129964e+000
1.084351473575143e-003	1.988078e+000	4.550475e+000	5.055298e-002	3.744212e-001	6.397769e+000
1.094117098575143e-003	2.251257e+000	4.555596e+000	5.574866e-002	3.818114e-001	6.663253e+000
1.103882723575143e-003	2.511054e+000	4.560501e+000	6.073451e-002	3.877069e-001	6.925720e+000
1.113648348575143e-003	2.766652e+000	4.565172e+000	6.549177e-002	3.926445e-001	7.184350e+000
1.123413973575143e-003	3.016844e+000	4.569590e+000	7.000253e-002	3.968845e-001	7.437929e+000
1.133179598575143e-003	3.260017e+000	4.573740e+000	7.424981e-002	4.005756e-001	7.684836e+000
1.142945223575143e-003	3.493038e+000	4.577605e+000	7.821764e-002	4.038078e-001	7.921927e+000
1.152710848575143e-003	3.704914e+000	4.581223e+000	8.189107e-002	4.066747e-001	8.138141e+000
1.155996876483905e-003	3.755882e+000	4.582370e+000	8.305850e-002	4.074975e-001	8.190632e+000
1.159541597828218e-003	3.787811e+000	4.583548e+000	8.427811e-002	4.082089e-001	8.224242e+000
1.162901496327544e-003	3.808297e+000	4.584628e+000	8.539555e-002	4.087413e-001	8.246333e+000
1.165983302117910e-003	3.821105e+000	4.585580e+000	8.638706e-002	4.091091e-001	8.260621e+000
1.170600902114487e-003	3.833645e+000	4.586943e+000	8.781193e-002	4.095066e-001	8.275388e+000
1.175458681436406e-003	3.841697e+000	4.588294e+000	8.923112e-002	4.097860e-001	8.285790e+000
1.182446415939419e-003	3.847527e+000	4.590090e+000	9.112646e-002	4.100229e-001	8.295007e+000
1.189436060115547e-003	3.849310e+000	4.591706e+000	9.284662e-002	4.101432e-001	8.300180e+000
1.199201685115547e-003	3.848090e+000	4.593661e+000	9.494945e-002	4.102017e-001	8.303698e+000
1.208967310115547e-003	3.844785e+000	4.595282e+000	9.669492e-002	4.102014e-001	8.305127e+000
1.218732935115547e-003	3.840187e+000	4.596537e+000	9.807643e-002	4.101689e-001	8.305259e+000
1.228498560115547e-003	3.834802e+000	4.597422e+000	9.908882e-002	4.101205e-001	8.304594e+000
1.248029810115547e-003	3.822236e+000	4.598070e+000	9.999233e-002	4.099979e-001	8.301448e+000
1.257795435115547e-003	3.815059e+000	4.597831e+000	9.988007e-002	4.099266e-001	8.298966e+000
1.267561060115547e-003	3.807180e+000	4.597217e+000	9.939188e-002	4.098482e-001	8.295772e+000
1.277326685115547e-003	3.798403e+000	4.596230e+000	9.852960e-002	4.097614e-001	8.291667e+000
1.287092310115547e-003	3.788338e+000	4.594874e+000	9.729647e-002	4.096634e-001	8.286263e+000
1.296857935115547e-003	3.776235e+000	4.593154e+000	9.569714e-002	4.095488e-001	8.278803e+000
1.306623560115547e-003	3.760797e+000	4.591078e+000	9.373764e-002	4.094076e-001	8.267989e+000
1.316389185115547e-003	3.740776e+000	4.588684e+000	9.142532e-002	4.092300e-001	8.252569e+000
1.322395138841197e-003	3.724919e+000	4.587040e+000	8.983172e-002	4.090911e-001	8.239529e+000
1.328589691653875e-003	3.704775e+000	4.585203e+000	8.805411e-002	4.089151e-001	8.222270e+000
1.332700649219418e-003	3.688858e+000	4.583912e+000	8.680062e-002	4.087767e-001	8.208259e+000
1.336442705974782e-003	3.672008e+000	4.582679e+000	8.560923e-002	4.086291e-001	8.193132e+000
1.340501513886607e-003	3.650763e+000	4.581288e+000	8.426353e-002	4.084437e-001	8.173747e+000
1.344797552524314e-003	3.623079e+000	4.579757e+000	8.277949e-002	4.082102e-001	8.148015e+000
1.349348244466020e-003	3.586108e+000	4.578070e+000	8.114173e-002	4.079052e-001	8.113090e+000
1.353940076414315e-003	3.539893e+000	4.576291e+000	7.942192e-002	4.075063e-001	8.068907e+000
1.361920572188509e-003	3.443639e+000	4.573041e+000	7.627653e-002	4.066054e-001	7.976097e+000
1.370889058713323e-003	3.316285e+000	4.569185e+000	7.251333e-002	4.053081e-001	7.852477e+000
1.380654683713323e-003	3.155267e+000	4.564737e+000	6.815427e-002	4.035241e-001	7.695325e+000
1.390420308713323e-003	2.973178e+000	4.560044e+000	6.353869e-002	4.013277e-001	7.516866e+000
1.400185933713323e-003	2.771959e+000	4.555119e+000	5.868397e-002	3.986702e-001	7.319007e+000
1.409951558713323e-003	2.553918e+000	4.549980e+000	5.360838e-002	3.954887e-001	7.104031e+000
1.419717183713323e-003	2.321113e+000	4.544646e+000	4.833101e-002	3.916873e-001	6.873975e+000
1.429482808713323e-003	2.075309e+000	4.539137e+000	4.287174e-002	3.871167e-001	6.630585e+000
1.439248433713323e-003	1.818141e+000	4.533475e+000	3.725110e-002	3.815391e-001	6.375482e+000
1.449014058713323e-003	1.551223e+000	4.527680e+000	3.149027e-002	3.745535e-001	6.110266e+000
1.458779683713323e-003	1.276069e+000	4.521774e+000	2.561091e-002	3.654136e-001	5.836444e+000
1.468545308713323e-003	9.940133e-001	4.515780e+000	1.963516e-002	3.523510e-001	5.555347e+000
1.478310933713323e-003	7.060055e-001	4.509720e+000	1.358550e-002	3.299283e-001	5.267937e+000
1.488076558713323e-003	4.127525e-001	4.503618e+000	7.484713e-003	2.880422e-001	4.974979e+000
1.495028682556522e-003	2.007271e-001	4.499259e+000	3.123063e-003	2.338695e-001	4.763004e+000
1.502596354960983e-003	-3.237826e-002	4.494510e+000	-1.631266e-003	1.451644e-001	4.529841e+000
1.509861894820925e-003	-2.569784e-001	4.489959e+000	-6.192447e-003	3.946458e-002	4.305116e+000
1.516524092204983e-003	-4.627180e-001	4.485800e+000	-1.036375e-002	-6.659748e-002	4.099203e+000
1.522561379432374e-003	-6.477946e-001	4.482050e+000	-1.412830e-002	-1.584330e-001	3.913906e+000
1.528944514239017e-003	-8.412716e-001	4.478111e+000	-1.808629e-002	-2.371126e-001	3.720097e+000
1.535035760171761e-003	-1.024005e+000	4.474382e+000	-2.183625e-002	-2.887284e-001	3.536921e+000
1.541336606811515e-003	-1.211190e+000	4.470567e+000	-2.568153e-002	-3.210357e-001	3.349111e+000
1.550227280036169e-003	-1.472289e+000	4.465260e+000	-3.103748e-002	-3.474974e-001	3.086860e+000
1.559446610694734e-003	-1.738875e+000	4.459863e+000	-3.648895e-002	-3.638414e-001	2.818760e+000
1.569212235694734e-003	-2.015454e+000	4.454286e+000	-4.212955e-002	-3.746976e-001	2.540206e+000
1.578977860694734e-003	-2.284978e+000	4.448873e+000	-4.761159e-002	-3.823964e-001	2.268335e+000
1.588743485694734e-003	-2.546277e+000	4.443645e+000	-5.291443e-002	-3.883519e-001	2.004317e+000
1.598509110694734e-003	-2.798262e+000	4.438624e+000	-5.801811e-002	-3.932299e-001	1.749254e+000
1.608274735694734e-003	-3.039655e+000	4.433826e+000	-6.290342e-002	-3.973405e-001	1.504435e+000
1.618040360694734e-003	-3.269089e+000	4.429272e+000	-6.755198e-002	-4.008557e-001	1.271245e+000
1.627958573585359e-003	-3.492164e+000	4.424844e+000	-7.201284e-002	-4.040304e-001	1.044106e+000
1.628263749366609e-003	-3.498678e+000	4.424714e+000	-7.214575e-002	-4.041172e-001	1.037460e+000
1.628874100929110e-003	-3.511675e+000	4.424456e+000	-7.241078e-002	-4.042895e-001	1.024197e+000
1.629941258975107e-003	-3.534256e+000	4.424006e+000	-7.287160e-002	-4.045873e-001	1.001148e+000
1.631175360399273e-003	-3.560170e+000	4.423490e+000	-7.340041e-002	-4.049268e-001	9.746891e-001
1.632276725630918e-003	-3.583098e+000	4.423033e+000	-7.386862e-002	-4.052248e-001	9.512714e-001
1.633507229573874e-003	-3.608495e+000	4.422526e+000	-7.438755e-002	-4.055527e-001	9.253225e-001
1.634174587576549e-003	-3.622170e+000	4.422254e+000	-7.466713e-002	-4.057283e-001	9.113471e-001
1.635304207125305e-003	-3.645128e+000	4.421795e+000	-7.513737e-002	-4.060206e-001	8.878760e-001
1.636473864033452e-003	-3.667689e+000	4.421325e+000	-7.562029e-002	-4.063170e-001	8.647796e-001
1.638985321403834e-003	-3.708128e+000	4.420330e+000	-7.664338e-002	-4.069224e-001	8.231793e-001
1.640883933812680e-003	-3.736570e+000	4.419591e+000	-7.740416e-002	-4.073448e-001	7.938502e-001
1.642910926837914e-003	-3.768660e+000	4.418817e+000	-7.820421e-002	-4.077705e-001	7.608029e-001
1.651455900539391e-003	-3.907223e+000	4.415689e+000	-8.143599e-002	-4.094233e-001	6.180997e-001
1.655885771114945e-003	-3.974605e+000	4.414173e+000	-8.301960e-002	-4.101985e-001	5.484999e-001
1.664745512266052e-003	-4.097207e+000	4.411323e+000	-8.599269e-002	-4.116079e-001	4.213460e-001
1.671622080749227e-003	-4.172889e+000	4.409257e+000	-8.811710e-002	-4.125634e-001	3.420536e-001
1.676228698479922e-003	-4.202020e+000	4.407976e+000	-8.944848e-002	-4.130652e-001	3.104644e-001
1.681061959945086e-003	-4.213716e+000	4.406720e+000	-9.076479e-002	-4.134315e-001	2.961717e-001
1.685523700334512e-003	-4.216857e+000	4.405636e+000	-9.190565e-002	-4.136436e-001	2.906293e-001
1.690255873867466e-003	-4.216871e+000	4.404581e+000	-9.303671e-002	-4.137640e-001	2.880671e-001
1.698103785321673e-003	-4.214638e+000	4.403010e+000	-9.473074e-002	-4.138502e-001	2.860749e-001
1.705830046228155e-003	-4.211426e+000	4.401684e+000	-9.617356e-002	-4.138687e-001	2.851295e-001
1.715595671228155e-003	-4.206686e+000	4.400334e+000	-9.767263e-002	-4.138462e-001	2.846216e-001
1.725361296228155e-003	-4.201584e+000	4.399334e+000	-9.880409e-002	-4.138060e-001	2.844825e-001
1.744892546228155e-003	-4.189915e+000	4.398454e+000	-9.994851e-002	-4.137036e-001	2.856922e-001
1.754658171228155e-003	-4.182409e+000	4.398577e+000	-9.995717e-002	-4.136406e-001	2.879818e-001
1.764423796228155e-003	-4.172055e+000	4.399075e+000	-9.958962e-002	-4.135599e-001	2.931332e-001
1.774189421228156e-003	-4.155648e+000	4.399947e+000	-9.884723e-002	-4.134417e-001	3.043559e-001
1.783955046228156e-003	-4.127407e+000	4.401190e+000	-9.773280e-002	-4.132472e-001	3.274444e-001
1.793720671228156e-003	-4.080505e+000	4.402799e+000	-9.625053e-002	-4.129180e-001	3.692467e-001
1.803486296228156e-003	-4.011238e+000	4.404767e+000	-9.440599e-002	-4.123963e-001	4.334968e-001
1.813251921228156e-003	-3.919934e+000	4.407087e+000	-9.220613e-002	-4.116478e-001	5.198982e-001
1.823017546228156e-003	-3.808209e+000	4.409751e+000	-8.965922e-002	-4.106597e-001	6.268634e-001
1.832783171228156e-003	-3.685397e+000	4.412723e+000	-8.677486e-002	-4.094678e-001	7.450681e-001
1.839496495746378e-003	-3.601694e+000	4.414951e+000	-8.460189e-002	-4.085678e-001	8.257026e-001
1.845568776882100e-003	-3.523724e+000	4.417096e+000	-8.250666e-002	-4.077196e-001	9.009678e-001
1.848846440676534e-003	-3.477492e+000	4.418305e+000	-8.132560e-002	-4.072378e-001	9.457703e-001
1.851871693479487e-003	-3.431880e+000	4.419459e+000	-8.020487e-002	-4.067606e-001	9.900877e-001
1.855790522665255e-003	-3.370522e+000	4.420996e+000	-7.871009e-002	-4.061025e-001	1.049799e+000
1.858922149523617e-003	-3.319740e+000	4.422256e+000	-7.748124e-002	-4.055442e-001	1.099290e+000
1.866043477272338e-003	-3.197646e+000	4.425247e+000	-7.457592e-002	-4.041410e-001	1.218548e+000
1.873611393171150e-003	-3.058913e+000	4.428601e+000	-7.132492e-002	-4.024414e-001	1.354428e+000
1.883377018171150e-003	-2.869894e+000	4.433134e+000	-6.689266e-002	-3.999723e-001	1.539972e+000
1.893142643171150e-003	-2.669841e+000	4.437898e+000	-6.220863e-002	-3.971374e-001	1.736810e+000
1.902908268171150e-003	-2.459247e+000	4.442888e+000	-5.729046e-002	-3.938540e-001	1.944478e+000
1.912673893171150e-003	-2.239274e+000	4.448088e+000	-5.215666e-002	-3.900311e-001	2.161825e+000
1.922439518171150e-003	-2.010909e+000	4.453477e+000	-4.682656e-002	-3.855349e-001	2.387877e+000
1.932205143171150e-003	-1.775120e+000	4.459034e+000	-4.132022e-002	-3.801607e-001	2.621677e+000
