time	V(n006)
9.578799678297818e-003	-4.748116e-001
9.579673223040049e-003	-4.750891e-001
9.580621990492711e-003	-4.753861e-001
9.581955433018530e-003	-4.757957e-001
9.583236433629237e-003	-4.761802e-001
9.584037012683719e-003	-4.764127e-001
9.584767902424954e-003	-4.766141e-001
9.585662734154225e-003	-4.768431e-001
9.587452397612769e-003	-4.772613e-001
9.589188920479268e-003	-4.776233e-001
9.591408391584825e-003	-4.780253e-001
9.595030825259440e-003	-4.786051e-001
9.599096753315408e-003	-4.792183e-001
9.604095474705504e-003	-4.799898e-001
9.611356775904379e-003	-4.811723e-001
9.618853937747307e-003	-4.824085e-001
9.627632903219179e-003	-4.837678e-001
9.633458381434770e-003	-4.844995e-001
9.640470548681534e-003	-4.851164e-001
9.644813030122832e-003	-4.853545e-001
9.650789221819439e-003	-4.855343e-001
9.659809358212802e-003	-4.856824e-001
9.669574983212801e-003	-4.857603e-001
9.679340608212801e-003	-4.857930e-001
9.689106233212801e-003	-4.858036e-001
9.698871858212801e-003	-4.858008e-001
9.708637483212801e-003	-4.857862e-001
9.718403108212800e-003	-4.857561e-001
9.728168733212800e-003	-4.857002e-001
9.737934358212800e-003	-4.855897e-001
9.747699983212800e-003	-4.853436e-001
9.757465608212800e-003	-4.848192e-001
9.766272716219739e-003	-4.839529e-001
9.776038341219739e-003	-4.825281e-001
9.784939324560685e-003	-4.809473e-001
9.788082535594897e-003	-4.803808e-001
9.792465556074046e-003	-4.796685e-001
9.794667296143565e-003	-4.793506e-001
9.796250301453353e-003	-4.791329e-001
9.797875905443152e-003	-4.789003e-001
9.799538597052064e-003	-4.786476e-001
9.800538464312969e-003	-4.784858e-001
9.801613885888585e-003	-4.783002e-001
9.803081424884607e-003	-4.780298e-001
9.804945096389749e-003	-4.776594e-001
9.807059110121112e-003	-4.772039e-001
9.809120815041912e-003	-4.767239e-001
9.814047959856753e-003	-4.754042e-001
9.820148303935294e-003	-4.734809e-001
9.829913928935294e-003	-4.699169e-001
9.839679553935294e-003	-4.657444e-001
9.849445178935294e-003	-4.608275e-001
9.859210803935294e-003	-4.550040e-001
9.868976428935293e-003	-4.480011e-001
9.878742053935293e-003	-4.393746e-001
9.888507678935293e-003	-4.283654e-001
9.898273303935293e-003	-4.135349e-001
9.908038928935293e-003	-3.920888e-001
9.917804553935292e-003	-3.593216e-001
9.927570178935292e-003	-3.096093e-001
9.937335803935292e-003	-2.394770e-001
9.947101428935292e-003	-1.496961e-001
9.956867053935292e-003	-4.397451e-002
9.966632678935291e-003	7.308496e-002
9.976398303935291e-003	1.944182e-001
9.984382568433403e-003	2.853931e-001
9.992583056449693e-003	3.573659e-001
1.000000000000000e-002	4.036076e-001
