time	V(p001)	V(vi_op)	V(vin)	V(vo_op)	V(n005)	V(n006)
0.000000000000000e+000	8.633719e-013	4.500000e+000	0.000000e+000	4.499994e+000	5.033724e-013	4.494396e-013
5.937929760009887e-008	-2.340667e-008	4.500037e+000	3.730913e-005	4.499994e+000	-1.387383e-007	-2.154032e-008
1.187585952001977e-007	1.317995e-005	4.500075e+000	7.461823e-005	4.500007e+000	1.436330e-006	-9.610914e-009
1.781378928002966e-007	3.961006e-005	4.500112e+000	1.119273e-004	4.500034e+000	4.725205e-006	3.578868e-008
2.375171904003955e-007	7.926694e-005	4.500149e+000	1.492364e-004	4.500073e+000	9.727886e-006	1.146585e-007
2.968964880004944e-007	1.321506e-004	4.500187e+000	1.865454e-004	4.500126e+000	1.644438e-005	2.269984e-007
3.562757856005932e-007	1.982610e-004	4.500224e+000	2.238545e-004	4.500192e+000	2.487467e-005	3.728086e-007
4.156550832006920e-007	2.775981e-004	4.500261e+000	2.611635e-004	4.500272e+000	3.501877e-005	5.520889e-007
5.219635974443801e-007	4.701786e-004	4.500328e+000	3.279588e-004	4.500464e+000	6.008705e-005	1.166614e-006
6.370094020296115e-007	7.421526e-004	4.500400e+000	4.002437e-004	4.500737e+000	9.588017e-005	2.265471e-006
7.675108350157276e-007	1.131045e-003	4.500482e+000	4.822394e-004	4.501125e+000	1.476058e-004	4.240067e-006
9.365625648547818e-007	1.755078e-003	4.500588e+000	5.884562e-004	4.501750e+000	2.315437e-004	8.212054e-006
1.144626904761213e-006	2.699345e-003	4.500719e+000	7.191841e-004	4.502694e+000	3.602052e-004	1.579189e-005
1.414149114187283e-006	4.195891e-003	4.500888e+000	8.885244e-004	4.504190e+000	5.672606e-004	3.100884e-005
1.752976061751629e-006	6.486065e-003	4.501101e+000	1.101405e-003	4.506481e+000	8.901033e-004	6.068366e-005
2.194047997775116e-006	1.009781e-002	4.501379e+000	1.378517e-003	4.510092e+000	1.411170e-003	1.205860e-004
2.760428665479233e-006	1.568834e-002	4.501734e+000	1.734341e-003	4.515683e+000	2.241517e-003	2.399411e-004
3.506141406006700e-006	2.451633e-002	4.502203e+000	2.202795e-003	4.524511e+000	3.601668e-003	4.838068e-004
4.485729976449996e-006	3.834436e-002	4.502818e+000	2.818094e-003	4.538340e+000	5.833638e-003	9.813542e-004
5.802375592460038e-006	6.035239e-002	4.503644e+000	3.644933e-003	4.560348e+000	9.602477e-003	2.020865e-003
7.592713718377462e-006	9.545561e-002	4.504767e+000	4.768834e-003	4.595453e+000	1.608801e-002	4.222471e-003
1.011558564237771e-005	1.527229e-001	4.506349e+000	6.351531e-003	4.652724e+000	2.776740e-002	9.075790e-003
1.385346930645148e-005	2.491046e-001	4.508687e+000	8.693404e-003	4.749114e+000	5.024057e-002	2.048166e-002
2.013939907122881e-005	4.268654e-001	4.512605e+000	1.262022e-002	4.926898e+000	9.894041e-002	4.987784e-002
2.859674620081780e-005	6.773211e-001	4.517840e+000	1.787134e-002	5.177399e+000	1.799987e-001	1.059725e-001
3.836237120081780e-005	9.676074e-001	4.523820e+000	2.387106e-002	5.467758e+000	2.851295e-001	1.880161e-001
4.812799620081780e-005	1.249853e+000	4.529708e+000	2.978094e-002	5.750098e+000	3.805441e-001	2.756201e-001
5.789362120081781e-005	1.520073e+000	4.535487e+000	3.557873e-002	6.020435e+000	4.451429e-001	3.509538e-001
6.619473246258666e-005	1.738673e+000	4.540290e+000	4.040260e-002	6.239157e+000	4.741196e-001	3.945589e-001
7.500395644200921e-005	1.958384e+000	4.545257e+000	4.540126e-002	6.459018e+000	4.898326e-001	4.211620e-001
8.476958144200921e-005	2.187679e+000	4.550597e+000	5.077947e-002	6.688507e+000	5.005860e-001	4.378173e-001
9.453520644200920e-005	2.401432e+000	4.555748e+000	5.596656e-002	6.902479e+000	5.080793e-001	4.478326e-001
1.043008314420092e-004	2.598621e+000	4.560685e+000	6.094300e-002	7.099911e+000	5.137373e-001	4.545221e-001
1.140664564420092e-004	2.778715e+000	4.565391e+000	6.569006e-002	7.280270e+000	5.183110e-001	4.595088e-001
1.238320814420092e-004	2.941245e+000	4.569846e+000	7.018989e-002	7.443085e+000	5.220743e-001	4.634805e-001
1.335977064420092e-004	3.085762e+000	4.574035e+000	7.442553e-002	7.587906e+000	5.251771e-001	4.667247e-001
1.433633314420092e-004	3.211890e+000	4.577942e+000	7.838105e-002	7.714355e+000	5.277243e-001	4.693896e-001
1.531289564420092e-004	3.319353e+000	4.581552e+000	8.204157e-002	7.822152e+000	5.297908e-001	4.715688e-001
1.628945814420092e-004	3.407948e+000	4.584851e+000	8.539329e-002	7.911093e+000	5.314308e-001	4.733270e-001
1.726602064420092e-004	3.477539e+000	4.587828e+000	8.842362e-002	7.981039e+000	5.326840e-001	4.747108e-001
1.824258314420092e-004	3.528053e+000	4.590470e+000	9.112114e-002	8.031916e+000	5.335791e-001	4.757537e-001
1.921914564420093e-004	3.559485e+000	4.592768e+000	9.347570e-002	8.063715e+000	5.341364e-001	4.764800e-001
2.019570814420093e-004	3.571893e+000	4.594713e+000	9.547844e-002	8.076493e+000	5.343692e-001	4.769065e-001
2.117227064420093e-004	3.565404e+000	4.596299e+000	9.712182e-002	8.070374e+000	5.342851e-001	4.770440e-001
2.214883314420093e-004	3.540209e+000	4.597518e+000	9.839965e-002	8.045547e+000	5.338857e-001	4.768979e-001
2.312539564420093e-004	3.496564e+000	4.598367e+000	9.930713e-002	8.002267e+000	5.331680e-001	4.764688e-001
2.410195814420093e-004	3.434791e+000	4.598842e+000	9.984085e-002	7.940852e+000	5.321231e-001	4.757526e-001
2.507852064420093e-004	3.355276e+000	4.598941e+000	9.999878e-002	7.861687e+000	5.307361e-001	4.747399e-001
2.605508314420093e-004	3.258467e+000	4.598664e+000	9.978034e-002	7.765216e+000	5.289857e-001	4.734159e-001
2.703164564420093e-004	3.144874e+000	4.598012e+000	9.918635e-002	7.651949e+000	5.268419e-001	4.717592e-001
2.800820814420093e-004	3.015066e+000	4.596988e+000	9.821904e-002	7.522453e+000	5.242642e-001	4.697405e-001
2.898477064420093e-004	2.869670e+000	4.595595e+000	9.688207e-002	7.377353e+000	5.211987e-001	4.673201e-001
2.996133314420093e-004	2.709359e+000	4.593840e+000	9.518044e-002	7.217319e+000	5.175722e-001	4.644446e-001
3.093789564420093e-004	2.534826e+000	4.591727e+000	9.312059e-002	7.043043e+000	5.132841e-001	4.610412e-001
3.191445814420093e-004	2.346813e+000	4.589265e+000	9.071025e-002	6.855266e+000	5.081944e-001	4.570093e-001
3.289102064420093e-004	2.146157e+000	4.586464e+000	8.795848e-002	6.654822e+000	5.021039e-001	4.522075e-001
3.386758314420094e-004	1.933747e+000	4.583333e+000	8.487567e-002	6.442601e+000	4.947163e-001	4.464305e-001
3.484414564420094e-004	1.710498e+000	4.579886e+000	8.147341e-002	6.219514e+000	4.855697e-001	4.393660e-001
3.582070814420094e-004	1.477351e+000	4.576135e+000	7.776450e-002	5.986504e+000	4.739006e-001	4.305133e-001
3.679727064420094e-004	1.235278e+000	4.572093e+000	7.376289e-002	5.744539e+000	4.583611e-001	4.190170e-001
3.777383314420094e-004	9.852639e-001	4.567776e+000	6.948366e-002	5.494606e+000	4.362974e-001	4.032747e-001
3.875039564420094e-004	7.283046e-001	4.563201e+000	6.494291e-002	5.237700e+000	4.029698e-001	3.803208e-001
3.972695814420094e-004	4.654265e-001	4.558385e+000	6.015773e-002	4.974849e+000	3.521601e-001	3.456441e-001
4.070352064420094e-004	1.977352e-001	4.553345e+000	5.514614e-002	4.707159e+000	2.794745e-001	2.945515e-001
4.168008314420094e-004	-7.358050e-002	4.548100e+000	4.992698e-002	4.435822e+000	1.854804e-001	2.247454e-001
4.265664564420094e-004	-3.473339e-001	4.542672e+000	4.451991e-002	4.162028e+000	7.426123e-002	1.374386e-001
4.363320814420094e-004	-6.223929e-001	4.537079e+000	3.894527e-002	3.886908e+000	-4.982103e-002	3.589606e-002
4.460977064420095e-004	-8.976393e-001	4.531343e+000	3.322406e-002	3.611583e+000	-1.823044e-001	-7.607590e-002
4.558633314420095e-004	-1.171932e+000	4.525488e+000	2.737779e-002	3.337195e+000	-3.122864e-001	-1.923847e-001
4.641061628598535e-004	-1.401608e+000	4.520468e+000	2.236207e-002	3.107423e+000	-3.997905e-001	-2.830836e-001
4.726574588768821e-004	-1.637405e+000	4.515197e+000	1.709544e-002	2.871510e+000	-4.550051e-001	-3.565921e-001
4.798669423700031e-004	-1.833990e+000	4.510715e+000	1.261626e-002	2.674811e+000	-4.789216e-001	-3.970018e-001
4.877379330718753e-004	-2.045659e+000	4.505794e+000	7.696864e-003	2.462998e+000	-4.928341e-001	-4.222101e-001
4.975035580718753e-004	-2.303568e+000	4.499668e+000	1.568496e-003	2.204882e+000	-5.039667e-001	-4.400778e-001
5.072691830718753e-004	-2.555401e+000	4.493542e+000	-4.565774e-003	1.952815e+000	-5.121133e-001	-4.509355e-001
5.170348080718754e-004	-2.799860e+000	4.487436e+000	-1.068286e-002	1.708092e+000	-5.185199e-001	-4.582936e-001
5.268004330718754e-004	-3.035945e+000	4.481374e+000	-1.675974e-002	1.471714e+000	-5.238572e-001	-4.639541e-001
5.365660580718754e-004	-3.262624e+000	4.475379e+000	-2.277354e-002	1.244715e+000	-5.284407e-001	-4.686262e-001
5.380044032997981e-004	-3.295933e+000	4.474496e+000	-2.365300e-002	1.211359e+000	-5.290951e-001	-4.692890e-001
5.394427485277208e-004	-3.328884e+000	4.473616e+000	-2.453028e-002	1.178361e+000	-5.297322e-001	-4.699324e-001
5.408810937556436e-004	-3.361476e+000	4.472739e+000	-2.540537e-002	1.145719e+000	-5.303519e-001	-4.705565e-001
5.423194389835662e-004	-3.393710e+000	4.471865e+000	-2.627826e-002	1.113435e+000	-5.309544e-001	-4.711614e-001
5.437577842114889e-004	-3.425585e+000	4.470995e+000	-2.714897e-002	1.081509e+000	-5.315395e-001	-4.717469e-001
5.451961294394116e-004	-3.457102e+000	4.470127e+000	-2.801749e-002	1.049939e+000	-5.321073e-001	-4.723132e-001
5.466344746673344e-004	-3.488261e+000	4.469263e+000	-2.888381e-002	1.018727e+000	-5.326578e-001	-4.728601e-001
5.469396504485844e-004	-3.494826e+000	4.469080e+000	-2.906734e-002	1.012151e+000	-5.327723e-001	-4.729739e-001
5.475500020110844e-004	-3.507903e+000	4.468715e+000	-2.943406e-002	9.990509e-001	-5.329993e-001	-4.731997e-001
5.487707051360844e-004	-3.533895e+000	4.467985e+000	-3.016620e-002	9.730131e-001	-5.334473e-001	-4.736456e-001
5.502864061178108e-004	-3.565928e+000	4.467082e+000	-3.107280e-002	9.409223e-001	-5.339942e-001	-4.741897e-001
5.518726300845359e-004	-3.599170e+000	4.466139e+000	-3.201856e-002	9.076207e-001	-5.345561e-001	-4.747488e-001
5.527218127576761e-004	-3.616815e+000	4.465636e+000	-3.252356e-002	8.899433e-001	-5.348517e-001	-4.750433e-001
5.533789174360346e-004	-3.630395e+000	4.465247e+000	-3.291371e-002	8.763376e-001	-5.350777e-001	-4.752681e-001
5.540650232913323e-004	-3.644525e+000	4.464841e+000	-3.332048e-002	8.621812e-001	-5.353114e-001	-4.755003e-001
5.549823993532808e-004	-3.662664e+000	4.464301e+000	-3.386339e-002	8.440056e-001	-5.356114e-001	-4.758072e-001
5.556884120951139e-004	-3.674105e+000	4.463885e+000	-3.428045e-002	8.325369e-001	-5.358044e-001	-4.760382e-001
5.566231098029855e-004	-3.685036e+000	4.463336e+000	-3.483155e-002	8.215700e-001	-5.359953e-001	-4.763323e-001
5.574983685430837e-004	-3.693297e+000	4.462823e+000	-3.534653e-002	8.132744e-001	-5.361422e-001	-4.765931e-001
5.584215740336148e-004	-3.701183e+000	4.462284e+000	-3.588855e-002	8.053520e-001	-5.362824e-001	-4.768476e-001
5.602679850146771e-004	-3.716129e+000	4.461209e+000	-3.696896e-002	7.903327e-001	-5.365441e-001	-4.773040e-001
5.633429766457185e-004	-3.742344e+000	4.459430e+000	-3.875715e-002	7.639949e-001	-5.369868e-001	-4.779709e-001
5.666496842719611e-004	-3.776833e+000	4.457533e+000	-4.066392e-002	7.293720e-001	-5.375401e-001	-4.786080e-001
5.704886112312718e-004	-3.827403e+000	4.455356e+000	-4.285551e-002	6.786457e-001	-5.383177e-001	-4.793124e-001
5.761866247019925e-004	-3.913799e+000	4.452171e+000	-4.606210e-002	5.920114e-001	-5.396097e-001	-4.803873e-001
5.820906741549197e-004	-4.007600e+000	4.448936e+000	-4.932230e-002	4.979571e-001	-5.409772e-001	-4.815524e-001
5.900080075697509e-004	-4.127938e+000	4.444692e+000	-5.358693e-002	3.772708e-001	-5.426970e-001	-4.831347e-001
5.941976069456417e-004	-4.176453e+000	4.442494e+000	-5.579064e-002	3.285681e-001	-5.433902e-001	-4.839117e-001
5.984193944147131e-004	-4.203350e+000	4.440328e+000	-5.797219e-002	3.014783e-001	-5.437874e-001	-4.845584e-001
6.024196270685474e-004	-4.214817e+000	4.438313e+000	-6.000163e-002	2.898287e-001	-5.439703e-001	-4.850099e-001
6.066646861627445e-004	-4.220562e+000	4.436219e+000	-6.211380e-002	2.838876e-001	-5.440697e-001	-4.853331e-001
6.110863556082777e-004	-4.223996e+000	4.434094e+000	-6.426685e-002	2.802508e-001	-5.441303e-001	-4.855413e-001
6.189639978987909e-004	-4.227585e+000	4.430445e+000	-6.797875e-002	2.762989e-001	-5.441923e-001	-4.857445e-001
6.287296228987909e-004	-4.229990e+000	4.426134e+000	-7.234814e-002	2.734440e-001	-5.442326e-001	-4.858676e-001
6.384952478987909e-004	-4.231047e+000	4.422086e+000	-7.644523e-002	2.719375e-001	-5.442500e-001	-4.859175e-001
6.482608728987909e-004	-4.231384e+000	4.418327e+000	-8.025459e-002	2.711507e-001	-5.442557e-001	-4.859356e-001
6.580264978987909e-004	-4.231366e+000	4.414872e+000	-8.376190e-002	2.707183e-001	-5.442560e-001	-4.859413e-001
6.775577478987909e-004	-4.230831e+000	4.408926e+000	-8.981872e-002	2.703534e-001	-5.442492e-001	-4.859392e-001
6.970889978987910e-004	-4.229989e+000	4.404335e+000	-9.452457e-002	2.702951e-001	-5.442379e-001	-4.859306e-001
7.166202478987910e-004	-4.228810e+000	4.401169e+000	-9.780869e-002	2.705745e-001	-5.442222e-001	-4.859182e-001
7.361514978987910e-004	-4.226487e+000	4.399476e+000	-9.962168e-002	2.719980e-001	-5.441914e-001	-4.858966e-001
7.459171228987910e-004	-4.224013e+000	4.399190e+000	-9.996710e-002	2.740229e-001	-5.441587e-001	-4.858757e-001
7.556827478987910e-004	-4.219114e+000	4.399281e+000	-9.993626e-002	2.784733e-001	-5.440941e-001	-4.858367e-001
7.654483728987910e-004	-4.207803e+000	4.399747e+000	-9.952929e-002	2.893358e-001	-5.439453e-001	-4.857526e-001
7.752139978987910e-004	-4.180698e+000	4.400558e+000	-9.874771e-002	3.159946e-001	-5.435879e-001	-4.855667e-001
7.819483313119071e-004	-4.134956e+000	4.401342e+000	-9.799198e-002	3.614324e-001	-5.429765e-001	-4.852545e-001
7.899619869377876e-004	-4.035887e+000	4.402523e+000	-9.686425e-002	4.601469e-001	-5.416195e-001	-4.844969e-001
7.974718071440133e-004	-3.908780e+000	4.403836e+000	-9.558451e-002	5.869315e-001	-5.398123e-001	-4.833450e-001
8.040763039808011e-004	-3.782352e+000	4.405149e+000	-9.428309e-002	7.130845e-001	-5.379418e-001	-4.819993e-001
8.072114070939321e-004	-3.727624e+000	4.405829e+000	-9.360834e-002	7.676859e-001	-5.370982e-001	-4.812768e-001
8.096354282693320e-004	-3.696621e+000	4.406387e+000	-9.306173e-002	7.985923e-001	-5.365971e-001	-4.807199e-001
8.120394398883235e-004	-3.674973e+000	4.406962e+000	-9.249831e-002	8.201455e-001	-5.362322e-001	-4.802109e-001
8.135384589288862e-004	-3.662704e+000	4.407331e+000	-9.213629e-002	8.323558e-001	-5.360248e-001	-4.799220e-001
8.146644097319754e-004	-3.650984e+000	4.407615e+000	-9.185900e-002	8.440325e-001	-5.358334e-001	-4.797184e-001
8.158352686925434e-004	-3.635386e+000	4.407914e+000	-9.156577e-002	8.595843e-001	-5.355831e-001	-4.795092e-001
8.168472025138606e-004	-3.620292e+000	4.408177e+000	-9.130835e-002	8.746395e-001	-5.353413e-001	-4.793252e-001
8.178098271203860e-004	-3.604865e+000	4.408431e+000	-9.106004e-002	8.900296e-001	-5.350938e-001	-4.791455e-001
8.186242611217219e-004	-3.591045e+000	4.408648e+000	-9.084737e-002	9.038179e-001	-5.348716e-001	-4.789889e-001
8.193416502733999e-004	-3.578305e+000	4.408841e+000	-9.065805e-002	9.165304e-001	-5.346660e-001	-4.788466e-001
8.200900908564493e-004	-3.564479e+000	4.409045e+000	-9.045859e-002	9.303281e-001	-5.344418e-001	-4.786931e-001
8.211184843287425e-004	-3.544769e+000	4.409328e+000	-9.018125e-002	9.499996e-001	-5.341205e-001	-4.784738e-001
8.223225635302854e-004	-3.520809e+000	4.409664e+000	-8.985175e-002	9.739145e-001	-5.337270e-001	-4.782052e-001
8.235388355406935e-004	-3.495650e+000	4.410009e+000	-8.951369e-002	9.990281e-001	-5.333101e-001	-4.779194e-001
8.250554088311689e-004	-3.463181e+000	4.410447e+000	-8.908484e-002	1.031441e+000	-5.327666e-001	-4.775436e-001
8.263223217728279e-004	-3.435204e+000	4.410818e+000	-8.872039e-002	1.059372e+000	-5.322924e-001	-4.772115e-001
8.302983272504905e-004	-3.343075e+000	4.412026e+000	-8.754021e-002	1.151360e+000	-5.306875e-001	-4.760544e-001
8.346503452623252e-004	-3.236282e+000	4.413427e+000	-8.618583e-002	1.258005e+000	-5.287247e-001	-4.745800e-001
8.433543812859944e-004	-3.012954e+000	4.416410e+000	-8.328480e-002	1.481053e+000	-5.243292e-001	-4.711778e-001
8.531200062859944e-004	-2.751733e+000	4.420014e+000	-7.973396e-002	1.741988e+000	-5.186594e-001	-4.667049e-001
8.628856312859944e-004	-2.480852e+000	4.423908e+000	-7.588302e-002	2.012612e+000	-5.119860e-001	-4.614119e-001
8.726512562859944e-004	-2.201994e+000	4.428084e+000	-7.174646e-002	2.291246e+000	-5.039964e-001	-4.551134e-001
8.824168812859944e-004	-1.916507e+000	4.432528e+000	-6.733987e-002	2.576543e+000	-4.942079e-001	-4.475002e-001
8.921825062859944e-004	-1.625546e+000	4.437222e+000	-6.267983e-002	2.867347e+000	-4.817968e-001	-4.380433e-001
9.019481312859944e-004	-1.330177e+000	4.442150e+000	-5.778387e-002	3.162593e+000	-4.652593e-001	-4.258043e-001
9.117137562859944e-004	-1.031435e+000	4.447291e+000	-5.267043e-002	3.461247e+000	-4.414626e-001	-4.089369e-001
9.214793812859944e-004	-7.303366e-001	4.452627e+000	-4.735875e-002	3.762289e+000	-4.045326e-001	-3.838494e-001
9.312450062859944e-004	-4.279216e-001	4.458138e+000	-4.186882e-002	4.064679e+000	-3.468389e-001	-3.449943e-001
9.410106312859944e-004	-1.253239e-001	4.463804e+000	-3.622131e-002	4.367280e+000	-2.637544e-001	-2.868846e-001
9.507762562859945e-004	1.762361e-001	4.469602e+000	-3.043747e-002	4.668869e+000	-1.572292e-001	-2.074777e-001
9.605418812859945e-004	4.755747e-001	4.475511e+000	-2.453907e-002	4.968259e+000	-3.293144e-002	-1.090998e-001
9.703075062859945e-004	7.715943e-001	4.481509e+000	-1.854831e-002	5.264351e+000	1.036593e-001	3.796103e-003
9.800731312859944e-004	1.063173e+000	4.487573e+000	-1.248773e-002	5.556020e+000	2.443195e-001	1.254210e-001
9.898387562859944e-004	1.349232e+000	4.493680e+000	-6.380161e-003	5.842188e+000	3.684048e-001	2.447677e-001
9.982866157145327e-004	1.591301e+000	4.498981e+000	-1.076530e-003	6.084369e+000	4.404920e-001	3.312168e-001
1.005754118863641e-003	1.800456e+000	4.503668e+000	3.614632e-003	6.293639e+000	4.731938e-001	3.835418e-001
1.013658234168510e-003	2.016485e+000	4.508617e+000	8.571192e-003	6.509810e+000	4.902601e-001	4.156002e-001
1.023423859168510e-003	2.275775e+000	4.514696e+000	1.466457e-002	6.769303e+000	5.026559e-001	4.372497e-001
1.033189484168510e-003	2.525972e+000	4.520718e+000	2.070275e-002	7.019732e+000	5.111790e-001	4.495727e-001
1.042955109168510e-003	2.765691e+000	4.526659e+000	2.666301e-002	7.259710e+000	5.176783e-001	4.573882e-001
1.052720734168510e-003	2.994028e+000	4.532495e+000	3.252292e-002	7.488336e+000	5.229849e-001	4.631613e-001
1.062486359168510e-003	3.210072e+000	4.538207e+000	3.826043e-002	7.704694e+000	5.274559e-001	4.678043e-001
1.072251984168510e-003	3.412958e+000	4.543771e+000	4.385392e-002	7.907920e+000	5.312847e-001	4.716948e-001
1.082017609168510e-003	3.601982e+000	4.549196e+000	4.928236e-002	8.097303e+000	5.346177e-001	4.750792e-001
1.085733320233683e-003	3.663307e+000	4.551217e+000	5.130019e-002	8.158771e+000	5.356627e-001	4.762247e-001
1.087722044035584e-003	3.686125e+000	4.552280e+000	5.236876e-002	8.181666e+000	5.360541e-001	4.767658e-001
1.089671564762874e-003	3.700239e+000	4.553314e+000	5.340833e-002	8.195857e+000	5.363067e-001	4.772298e-001
1.091673719618887e-003	3.710405e+000	4.554367e+000	5.446762e-002	8.206103e+000	5.364951e-001	4.776405e-001
1.093620719927999e-003	3.717957e+000	4.555382e+000	5.548947e-002	8.213733e+000	5.366377e-001	4.779777e-001
1.095878352147863e-003	3.725303e+000	4.556548e+000	5.666393e-002	8.221168e+000	5.367758e-001	4.783044e-001
1.098105231934602e-003	3.731439e+000	4.557687e+000	5.781123e-002	8.227393e+000	5.368903e-001	4.785718e-001
1.100514097823203e-003	3.737192e+000	4.558907e+000	5.903954e-002	8.233242e+000	5.369961e-001	4.788088e-001
1.103197963399503e-003	3.742876e+000	4.560245e+000	6.039214e-002	8.239034e+000	5.370979e-001	4.790172e-001
1.108565694552102e-003	3.752699e+000	4.562869e+000	6.304543e-002	8.249072e+000	5.372693e-001	4.793341e-001
1.113697202891205e-003	3.760394e+000	4.565310e+000	6.551496e-002	8.256974e+000	5.374004e-001	4.795534e-001
1.121485422840884e-003	3.769610e+000	4.568881e+000	6.913208e-002	8.266504e+000	5.375537e-001	4.797817e-001
1.129057981344503e-003	3.776499e+000	4.572194e+000	7.249042e-002	8.273700e+000	5.376664e-001	4.799355e-001
1.138823606344503e-003	3.783027e+000	4.576218e+000	7.657807e-002	8.280622e+000	5.377719e-001	4.800704e-001
1.148589231344503e-003	3.787760e+000	4.579967e+000	8.037751e-002	8.285752e+000	5.378479e-001	4.801643e-001
1.158354856344503e-003	3.791057e+000	4.583413e+000	8.387442e-002	8.289447e+000	5.379007e-001	4.802290e-001
1.168120481344503e-003	3.793267e+000	4.586541e+000	8.705565e-002	8.292054e+000	5.379362e-001	4.802734e-001
1.187651731344503e-003	3.795106e+000	4.591799e+000	9.242439e-002	8.294687e+000	5.379665e-001	4.803192e-001
1.207182981344503e-003	3.793907e+000	4.595663e+000	9.640299e-002	8.294285e+000	5.379497e-001	4.803198e-001
1.226714231344503e-003	3.789388e+000	4.598074e+000	9.893160e-002	8.290559e+000	5.378818e-001	4.802767e-001
1.236479856344503e-003	3.785486e+000	4.598723e+000	9.963939e-002	8.287054e+000	5.378227e-001	4.802354e-001
1.246245481344503e-003	3.780020e+000	4.598997e+000	9.997217e-002	8.281984e+000	5.377396e-001	4.801763e-001
1.256011106344503e-003	3.772346e+000	4.598895e+000	9.992868e-002	8.274705e+000	5.376227e-001	4.800930e-001
1.265776731344503e-003	3.761474e+000	4.598418e+000	9.950908e-002	8.264228e+000	5.374566e-001	4.799752e-001
1.275542356344503e-003	3.745982e+000	4.597567e+000	9.871496e-002	8.249128e+000	5.372190e-001	4.798073e-001
1.285307981344503e-003	3.723064e+000	4.596356e+000	9.754928e-002	8.226602e+000	5.368662e-001	4.795649e-001
1.293833034168795e-003	3.692657e+000	4.595018e+000	9.623135e-002	8.196532e+000	5.363955e-001	4.792565e-001
1.300080103205277e-003	3.657989e+000	4.593870e+000	9.509008e-002	8.162109e+000	5.358570e-001	4.789313e-001
1.303800550030139e-003	3.623695e+000	4.593109e+000	9.434069e-002	8.127960e+000	5.353219e-001	4.786457e-001
1.307328369408585e-003	3.575527e+000	4.592332e+000	9.358247e-002	8.079928e+000	5.345604e-001	4.782501e-001
1.310791316334785e-003	3.516187e+000	4.591519e+000	9.279347e-002	8.020719e+000	5.335977e-001	4.777033e-001
1.315653934682243e-003	3.420489e+000	4.590299e+000	9.161151e-002	7.925198e+000	5.319867e-001	4.766761e-001
1.321794218792055e-003	3.287084e+000	4.588628e+000	8.999696e-002	7.792007e+000	5.296159e-001	4.750037e-001
1.330921394147077e-003	3.073352e+000	4.585907e+000	8.735030e-002	7.578576e+000	5.255291e-001	4.719113e-001
1.340687019147077e-003	2.831595e+000	4.582705e+000	8.420071e-002	7.337114e+000	5.204521e-001	4.679272e-001
1.350452644147077e-003	2.578789e+000	4.579194e+000	8.073420e-002	7.084576e+000	5.144956e-001	4.631947e-001
1.360218269147077e-003	2.316671e+000	4.575381e+000	7.696383e-002	6.822695e+000	5.074280e-001	4.575940e-001
1.369983894147077e-003	2.046491e+000	4.571281e+000	7.290379e-002	6.552719e+000	4.988879e-001	4.508962e-001
1.379749519147077e-003	1.769360e+000	4.566910e+000	6.856935e-002	6.275760e+000	4.882843e-001	4.427150e-001
1.389515144147077e-003	1.486331e+000	4.562284e+000	6.397683e-002	5.992872e+000	4.745928e-001	4.323952e-001
1.399280769147077e-003	1.198440e+000	4.557420e+000	5.914352e-002	5.705088e+000	4.558972e-001	4.187539e-001
1.409046394147077e-003	9.067088e-001	4.552336e+000	5.408761e-002	5.413431e+000	4.281945e-001	3.994368e-001
1.418812019147077e-003	6.121542e-001	4.547052e+000	4.882812e-002	5.118919e+000	3.846629e-001	3.701010e-001
1.428577644147077e-003	3.158496e-001	4.541588e+000	4.338485e-002	4.822628e+000	3.183827e-001	3.249655e-001
1.438343269147077e-003	1.897192e-002	4.535964e+000	3.777830e-002	4.525738e+000	2.272726e-001	2.596640e-001
1.448108894147077e-003	-2.772632e-001	4.530201e+000	3.202955e-002	4.229466e+000	1.150441e-001	1.739183e-001
1.457874519147077e-003	-5.717055e-001	4.524321e+000	2.616026e-002	3.934966e+000	-1.269713e-002	7.101157e-002
1.467640144147077e-003	-8.632649e-001	4.518346e+000	2.019250e-002	3.643329e+000	-1.507347e-001	-4.453066e-002
1.477405769147077e-003	-1.150957e+000	4.512300e+000	1.414874e-002	3.355542e+000	-2.889722e-001	-1.664075e-001
1.485843259364589e-003	-1.395175e+000	4.507035e+000	8.883217e-003	3.111225e+000	-3.874358e-001	-2.657341e-001
1.494658794320168e-003	-1.645383e+000	4.501509e+000	3.355348e-003	2.860897e+000	-4.518939e-001	-3.488882e-001
1.501636606484335e-003	-1.839550e+000	4.497128e+000	-1.028292e-003	2.666619e+000	-4.778812e-001	-3.924902e-001
1.509308792383180e-003	-2.048286e+000	4.492318e+000	-5.845552e-003	2.457741e+000	-4.923788e-001	-4.197802e-001
1.519074417383180e-003	-2.306938e+000	4.486220e+000	-1.195614e-002	2.198882e+000	-5.039073e-001	-4.392929e-001
1.528840042383180e-003	-2.557024e+000	4.480171e+000	-1.802173e-002	1.948562e+000	-5.121369e-001	-4.507677e-001
1.538605667383180e-003	-2.797139e+000	4.474192e+000	-2.401948e-002	1.708183e+000	-5.184714e-001	-4.582515e-001
1.548371292383180e-003	-3.026366e+000	4.468307e+000	-2.992684e-002	1.478664e+000	-5.236772e-001	-4.638639e-001
1.558136917383180e-003	-3.243773e+000	4.462539e+000	-3.572155e-002	1.260939e+000	-5.281044e-001	-4.684234e-001
