Freq.	V(outder)/V(VIN)
3.23593656929625e+004	(2.69917588153656e+001dB,-1.06012572495816e+002°)
3.31131121482588e+004	(2.71987432531229e+001dB,-1.06409093873874e+002°)
3.38844156139199e+004	(2.74060023224337e+001dB,-1.06816534667407e+002°)
3.46736850452528e+004	(2.76135433822300e+001dB,-1.07235269002616e+002°)
3.54813389233572e+004	(2.78213735531614e+001dB,-1.07665688111750e+002°)
3.63078054770098e+004	(2.80294996433962e+001dB,-1.08108201291887e+002°)
3.71535229097169e+004	(2.82379280639699e+001dB,-1.08563236917882e+002°)
3.80189396320557e+004	(2.84466647324086e+001dB,-1.09031243511396e+002°)
3.89045144994277e+004	(2.86557149632084e+001dB,-1.09512690867695e+002°)
3.98107170553493e+004	(2.88650833435894e+001dB,-1.10008071241606e+002°)
4.07380277804108e+004	(2.90747735927667e+001dB,-1.10517900593626e+002°)
4.16869383470331e+004	(2.92847884027823e+001dB,-1.11042719896626e+002°)
4.26579518801588e+004	(2.94951292587279e+001dB,-1.11583096502955e+002°)
4.36515832240161e+004	(2.97057962359531e+001dB,-1.12139625570863e+002°)
4.46683592150958e+004	(2.99167877715949e+001dB,-1.12712931548132e+002°)
4.57088189614870e+004	(3.01281004074900e+001dB,-1.13303669709458e+002°)
4.67735141287193e+004	(3.03397285012286e+001dB,-1.13912527742528e+002°)
4.78630092322633e+004	(3.05516639017899e+001dB,-1.14540227375750e+002°)
4.89778819368441e+004	(3.07638955858595e+001dB,-1.15187526038184e+002°)
5.01187233627267e+004	(3.09764092505733e+001dB,-1.15855218539337e+002°)
5.12861383991359e+004	(3.11891868580657e+001dB,-1.16544138752983e+002°)
5.24807460249767e+004	(3.14022061268251e+001dB,-1.17255161285013e+002°)
5.37031796370247e+004	(3.16154399644944e+001dB,-1.17989203100349e+002°)
5.49540873857619e+004	(3.18288558364018e+001dB,-1.18747225078094e+002°)
5.62341325190343e+004	(3.20424150637891e+001dB,-1.19530233457165e+002°)
5.75439937337151e+004	(3.22560720454505e+001dB,-1.20339281126578e+002°)
5.88843655355583e+004	(3.24697733963198e+001dB,-1.21175468705068e+002°)
6.02559586074351e+004	(3.26834569964998e+001dB,-1.22039945343883e+002°)
6.16595001861475e+004	(3.28970509443574e+001dB,-1.22933909173962e+002°)
6.30957344480186e+004	(3.31104724076671e+001dB,-1.23858607304512e+002°)
6.45654229034648e+004	(3.33236263674576e+001dB,-1.24815335263776e+002°)
6.60693448007589e+004	(3.35364042502812e+001dB,-1.25805435754896e+002°)
6.76082975391974e+004	(3.37486824461975e+001dB,-1.26830296579883e+002°)
6.91830970918929e+004	(3.39603207119639e+001dB,-1.27891347563371e+002°)
7.07945784384130e+004	(3.41711604619016e+001dB,-1.28990056285097e+002°)
7.24435960074982e+004	(3.43810229528180e+001dB,-1.30127922406731e+002°)
7.41310241300909e+004	(3.45897073743983e+001dB,-1.31306470355574e+002°)
7.58577575029175e+004	(3.47969888628008e+001dB,-1.32527240106101e+002°)
7.76247116628683e+004	(3.50026164630038e+001dB,-1.33791775782094e+002°)
7.94328234724272e+004	(3.52063110748880e+001dB,-1.35101611789647e+002°)
8.12830516164090e+004	(3.54077634292374e+001dB,-1.36458256187575e+002°)
8.31763771102661e+004	(3.56066321528089e+001dB,-1.37863171010570e+002°)
8.51138038202367e+004	(3.58025419962738e+001dB,-1.39317749286375e+002°)
8.70963589956071e+004	(3.59950823148909e+001dB,-1.40823288536363e+002°)
8.91250938133735e+004	(3.61838059087029e+001dB,-1.42380960625114e+002°)
9.12010839355899e+004	(3.63682283460183e+001dB,-1.43991777934505e+002°)
9.33254300796980e+004	(3.65478279097311e+001dB,-1.45656555986917e+002°)
9.54992586021425e+004	(3.67220463189794e+001dB,-1.47375872834508e+002°)
9.77237220955799e+004	(3.68902903866661e+001dB,-1.49150025768590e+002°)
9.99999999999988e+004	(3.70519347739387e+001dB,-1.50978986182882e+002°)
1.02329299228074e+005	(3.72063259930846e+001dB,-1.52862353739228e+002°)
1.04712854805089e+005	(3.73527877875936e+001dB,-1.54799311319791e+002°)
1.07151930523759e+005	(3.74906279798658e+001dB,-1.56788582583497e+002°)
1.09647819614317e+005	(3.76191468214729e+001dB,-1.58828394245801e+002°)
1.12201845430195e+005	(3.77376468076700e+001dB,-1.60916445431503e+002°)
1.14815362149687e+005	(3.78454438286134e+001dB,-1.63049886567207e+002°)
1.17489755493952e+005	(3.79418794285737e+001dB,-1.65225310239530e+002°)
1.20226443461740e+005	(3.80263338381247e+001dB,-1.67438756209788e+002°)
1.23026877081237e+005	(3.80982393422592e+001dB,-1.69685732321727e+002°)
1.25892541179415e+005	(3.81570934608807e+001dB,-1.71961252363631e+002°)
1.28824955169312e+005	(3.82024713591110e+001dB,-1.74259891075195e+002°)
1.31825673855639e+005	(3.82340368841778e+001dB,-1.76575855478834e+002°)
1.34896288259164e+005	(3.82515516511597e+001dB,-1.78903070648668e+002°)
1.38038426460287e+005	(3.82548816745849e+001dB,1.78764722987659e+002°)
1.41253754462274e+005	(3.82440011638173e+001dB,1.76433864578613e+002°)
1.44543977074591e+005	(3.82189932580700e+001dB,1.74110664374642e+002°)
1.47910838816819e+005	(3.81800476571757e+001dB,1.71801296483471e+002°)
1.51356124843619e+005	(3.81274552889719e+001dB,1.69511697390693e+002°)
1.54881661891246e+005	(3.80616003247006e+001dB,1.67247474330720e+002°)
1.58489319246109e+005	(3.79829499937159e+001dB,1.65013826844705e+002°)
1.62181009735891e+005	(3.78920427460699e+001dB,1.62815483905215e+002°)
1.65958690743754e+005	(3.77894753602508e+001dB,1.60656657930126e+002°)
1.69824365246172e+005	(3.76758895937330e+001dB,1.58541015959237e+002°)
1.73780082874935e+005	(3.75519589318601e+001dB,1.56471667321427e+002°)
1.77827941003890e+005	(3.74183759155843e+001dB,1.54451166347607e+002°)
1.81970085860996e+005	(3.72758404323945e+001dB,1.52481528124979e+002°)
1.86208713666284e+005	(3.71250492491716e+001dB,1.50564254951359e+002°)
1.90546071796322e+005	(3.69666869611009e+001dB,1.48700371019965e+002°)
1.94984459975802e+005	(3.68014184352296e+001dB,1.46890462912893e+002°)
1.99526231496885e+005	(3.66298827461444e+001dB,1.45134723664058e+002°)
2.04173794466950e+005	(3.64526885372882e+001dB,1.43432998425463e+002°)
2.08929613085401e+005	(3.62704106951458e+001dB,1.41784830093459e+002°)
2.13796208950220e+005	(3.60835881937595e+001dB,1.40189503589576e+002°)
2.18776162394952e+005	(3.58927229515752e+001dB,1.38646087817321e+002°)
2.23872113856831e+005	(3.56982795387311e+001dB,1.37153474613938e+002°)
2.29086765276774e+005	(3.55006855777450e+001dB,1.35710414273903e+002°)
2.34422881531989e+005	(3.53003326914663e+001dB,1.34315547434367e+002°)
2.39883291901946e+005	(3.50975778668448e+001dB,1.32967433281869e+002°)
2.45470891568500e+005	(3.48927451196583e+001dB,1.31664574167448e+002°)
2.51188643150955e+005	(3.46861273624172e+001dB,1.30405436808640e+002°)
2.57039578276883e+005	(3.44779883942186e+001dB,1.29188470317521e+002°)
2.63026799189535e+005	(3.42685649466825e+001dB,1.28012121329655e+002°)
2.69153480392688e+005	(3.40580687338914e+001dB,1.26874846525068e+002°)
2.75422870333813e+005	(3.38466884662857e+001dB,1.25775122834049e+002°)
2.81838293126442e+005	(3.36345917987284e+001dB,1.24711455611789e+002°)
2.88403150312657e+005	(3.34219271915133e+001dB,1.23682385050020e+002°)
2.95120922666635e+005	(3.32088256700926e+001dB,1.22686491073602e+002°)
3.01995172040197e+005	(3.29954024749202e+001dB,1.21722396947409e+002°)
3.09029543251355e+005	(3.27817585972220e+001dB,1.20788771795554e+002°)
3.16227766016834e+005	(3.25679821999024e+001dB,1.19884332211858e+002°)
3.23593656929624e+005	(3.23541499253419e+001dB,1.19007843118432e+002°)
3.31131121482586e+005	(3.21403280936963e+001dB,1.18158118008644e+002°)
3.38844156139198e+005	(3.19265737965919e+001dB,1.17334018691858e+002°)
3.46736850452527e+005	(3.17129358919608e+001dB,1.16534454640372e+002°)
3.54813389233570e+005	(3.14994559062553e+001dB,1.15758382023810e+002°)
3.63078054770096e+005	(3.12861688505102e+001dB,1.15004802502861e+002°)
3.71535229097167e+005	(3.10731039567522e+001dB,1.14272761842624e+002°)
3.80189396320556e+005	(3.08602853411380e+001dB,1.13561348395663e+002°)
3.89045144994275e+005	(3.06477325999817e+001dB,1.12869691496196e+002°)
3.98107170553492e+005	(3.04354613445393e+001dB,1.12196959799366e+002°)
4.07380277804107e+005	(3.02234836800811e+001dB,1.11542359593204e+002°)
4.16869383470329e+005	(3.00118086344203e+001dB,1.10905133105507e+002°)
4.26579518801586e+005	(2.98004425406957e+001dB,1.10284556823356e+002°)
4.36515832240160e+005	(2.95893893788329e+001dB,1.09679939839163e+002°)
4.46683592150957e+005	(2.93786510797489e+001dB,1.09090622234015e+002°)
4.57088189614868e+005	(2.91682277960158e+001dB,1.08515973506411e+002°)
4.67735141287191e+005	(2.89581181423694e+001dB,1.07955391052353e+002°)
4.78630092322631e+005	(2.87483194091413e+001dB,1.07408298700959e+002°)
4.89778819368439e+005	(2.85388277514012e+001dB,1.06874145308299e+002°)
5.01187233627265e+005	(2.83296383563331e+001dB,1.06352403411005e+002°)
5.12861383991357e+005	(2.81207455911213e+001dB,1.05842567940239e+002°)
5.24807460249765e+005	(2.79121431333970e+001dB,1.05344154995852e+002°)
5.37031796370245e+005	(2.77038240860940e+001dB,1.04856700679998e+002°)
5.49540873857616e+005	(2.74957810783712e+001dB,1.04379759988975e+002°)
5.62341325190341e+005	(2.72880063540932e+001dB,1.03912905761743e+002°)
5.75439937337148e+005	(2.70804918492061e+001dB,1.03455727683301e+002°)
5.88843655355580e+005	(2.68732292592061e+001dB,1.03007831340933e+002°)
6.02559586074349e+005	(2.66662100977752e+001dB,1.02568837331191e+002°)
6.16595001861473e+005	(2.64594257475443e+001dB,1.02138380415423e+002°)
6.30957344480184e+005	(2.62528675038429e+001dB,1.01716108721624e+002°)
6.45654229034646e+005	(2.60465266122043e+001dB,1.01301682990377e+002°)
6.60693448007586e+005	(2.58403943003128e+001dB,1.00894775862663e+002°)
6.76082975391971e+005	(2.56344618050069e+001dB,1.00495071207382e+002°)
6.91830970918926e+005	(2.54287203948834e+001dB,1.00102263486467e+002°)
7.07945784384127e+005	(2.52231613889951e+001dB,9.97160571555423e+001°)
7.24435960074979e+005	(2.50177761720729e+001dB,9.93361660981450e+001°)
7.41310241300906e+005	(2.48125562066644e+001dB,9.89623130916264e+001°)
7.58577575029172e+005	(2.46074930425323e+001dB,9.85942293029107e+001°)
7.76247116628680e+005	(2.44025783236214e+001dB,9.82316538123885e+001°)
7.94328234724269e+005	(2.41978037928680e+001dB,9.78743331642993e+001°)
8.12830516164087e+005	(2.39931612950941e+001dB,9.75220209420483e+001°)
8.31763771102658e+005	(2.37886427782039e+001dB,9.71744773669806e+001°)
8.51138038202363e+005	(2.35842402928720e+001dB,9.68314689192212e+001°)
8.70963589956067e+005	(2.33799459908962e+001dB,9.64927679792694e+001°)
8.91250938133732e+005	(2.31757521223615e+001dB,9.61581524891101e+001°)
9.12010839355895e+005	(2.29716510317516e+001dB,9.58274056316806e+001°)
9.33254300796976e+005	(2.27676351531215e+001dB,9.55003155276049e+001°)
9.54992586021421e+005	(2.25636970044376e+001dB,9.51766749481702e+001°)
9.77237220955795e+005	(2.23598291811730e+001dB,9.48562810435932e+001°)
9.99999999999984e+005	(2.21560243492390e+001dB,9.45389350856794e+001°)
1.02329299228074e+006	(2.19522752373211e+001dB,9.42244422240411e+001°)
1.04712854805088e+006	(2.17485746286805e+001dB,9.39126112550985e+001°)
1.07151930523759e+006	(2.15449153524724e+001dB,9.36032544031372e+001°)
1.09647819614317e+006	(2.13412902746267e+001dB,9.32961871127502e+001°)
1.12201845430195e+006	(2.11376922883298e+001dB,9.29912278520404e+001°)
1.14815362149686e+006	(2.09341143041392e+001dB,9.26881979260056e+001°)
1.17489755493951e+006	(2.07305492397605e+001dB,9.23869212995715e+001°)
1.20226443461739e+006	(2.05269900095081e+001dB,9.20872244297801e+001°)
1.23026877081236e+006	(2.03234295134696e+001dB,9.17889361066833e+001°)
1.25892541179415e+006	(2.01198606263895e+001dB,9.14918873025235e+001°)
1.28824955169311e+006	(1.99162761862838e+001dB,9.11959110288259e+001°)
1.31825673855639e+006	(1.97126689827959e+001dB,9.09008422010576e+001°)
1.34896288259163e+006	(1.95090317452997e+001dB,9.06065175105411e+001°)
1.38038426460286e+006	(1.93053571307558e+001dB,9.03127753033461e+001°)
1.41253754462273e+006	(1.91016377113228e+001dB,9.00194554659064e+001°)
1.44543977074590e+006	(1.88978659617258e+001dB,8.97263993171460e+001°)
1.47910838816818e+006	(1.86940342463820e+001dB,8.94334495069189e+001°)
1.51356124843618e+006	(1.84901348062813e+001dB,8.91404499205999e+001°)
1.54881661891246e+006	(1.82861597456216e+001dB,8.88472455896865e+001°)
1.58489319246109e+006	(1.80821010181947e+001dB,8.85536826082990e+001°)
1.62181009735890e+006	(1.78779504135196e+001dB,8.82596080554880e+001°)
1.65958690743753e+006	(1.76736995427211e+001dB,8.79648699232868e+001°)
1.69824365246172e+006	(1.74693398241480e+001dB,8.76693170504640e+001°)
1.73780082874935e+006	(1.72648624687294e+001dB,8.73727990619579e+001°)
1.77827941003889e+006	(1.70602584650644e+001dB,8.70751663139963e+001°)
1.81970085860995e+006	(1.68555185642430e+001dB,8.67762698449255e+001°)
1.86208713666284e+006	(1.66506332643963e+001dB,8.64759613317905e+001°)
1.90546071796322e+006	(1.64455927949744e+001dB,8.61740930527417e+001°)
1.94984459975801e+006	(1.62403871007512e+001dB,8.58705178553447e+001°)
1.99526231496885e+006	(1.60350058255587e+001dB,8.55650891309048e+001°)
2.04173794466950e+006	(1.58294382957512e+001dB,8.52576607949350e+001°)
2.08929613085400e+006	(1.56236735034058e+001dB,8.49480872739057e+001°)
2.13796208950220e+006	(1.54177000892632e+001dB,8.46362234984460e+001°)
2.18776162394952e+006	(1.52115063254186e+001dB,8.43219249031778e+001°)
2.23872113856830e+006	(1.50050800977720e+001dB,8.40050474333800e+001°)
2.29086765276773e+006	(1.47984088882532e+001dB,8.36854475586995e+001°)
2.34422881531988e+006	(1.45914797568345e+001dB,8.33629822941473e+001°)
2.39883291901945e+006	(1.43842793233546e+001dB,8.30375092286204e+001°)
2.45470891568499e+006	(1.41767937491727e+001dB,8.27088865612178e+001°)
2.51188643150954e+006	(1.39690087186827e+001dB,8.23769731456256e+001°)
2.57039578276882e+006	(1.37609094207163e+001dB,8.20416285428598e+001°)
2.63026799189534e+006	(1.35524805298714e+001dB,8.17027130826658e+001°)
2.69153480392687e+006	(1.33437061878053e+001dB,8.13600879338849e+001°)
2.75422870333812e+006	(1.31345699845391e+001dB,8.10136151841049e+001°)
2.81838293126441e+006	(1.29250549398220e+001dB,8.06631579289139e+001°)
2.88403150312656e+006	(1.27151434846137e+001dB,8.03085803710853e+001°)
2.95120922666634e+006	(1.25048174427473e+001dB,7.99497479300214e+001°)
3.01995172040196e+006	(1.22940580128407e+001dB,7.95865273617745e+001°)
3.09029543251354e+006	(1.20828457505343e+001dB,7.92187868899698e+001°)
3.16227766016832e+006	(1.18711605511361e+001dB,7.88463963479366e+001°)
3.23593656929623e+006	(1.16589816327670e+001dB,7.84692273323443e+001°)
3.31131121482585e+006	(1.14462875201016e+001dB,7.80871533686261e+001°)
3.38844156139197e+006	(1.12330560288149e+001dB,7.77000500884469e+001°)
3.46736850452526e+006	(1.10192642508449e+001dB,7.73077954194437e+001°)
3.54813389233569e+006	(1.08048885405973e+001dB,7.69102697874459e+001°)
3.63078054770095e+006	(1.05899045022218e+001dB,7.65073563313242e+001°)
3.71535229097166e+006	(1.03742869781008e+001dB,7.60989411305950e+001°)
3.80189396320555e+006	(1.01580100386976e+001dB,7.56849134458418e+001°)
3.89045144994274e+006	(9.94104697392195e+000dB,7.52651659719513e+001°)
3.98107170553490e+006	(9.72337028617684e+000dB,7.48395951041182e+001°)
4.07380277804106e+006	(9.50495168525953e+000dB,7.44081012164706e+001°)
4.16869383470328e+006	(9.28576208529639e+000dB,7.39705889531081e+001°)
4.26579518801585e+006	(9.06577160389862e+000dB,7.35269675312389e+001°)
4.36515832240158e+006	(8.84494956373098e+000dB,7.30771510560132e+001°)
4.46683592150955e+006	(8.62326449669197e+000dB,7.26210588465316e+001°)
4.57088189614867e+006	(8.40068415090672e+000dB,7.21586157724060e+001°)
4.67735141287190e+006	(8.17717550073746e+000dB,7.16897526001017e+001°)
4.78630092322630e+006	(7.95270476001742e+000dB,7.12144063481824e+001°)
4.89778819368437e+006	(7.72723739871371e+000dB,7.07325206504176e+001°)
5.01187233627263e+006	(7.50073816322231e+000dB,7.02440461255788e+001°)
5.12861383991356e+006	(7.27317110049437e+000dB,6.97489407525791e+001°)
5.24807460249763e+006	(7.04449958618589e+000dB,6.92471702494686e+001°)
5.37031796370243e+006	(6.81468635701405e+000dB,6.87387084546267e+001°)
5.49540873857615e+006	(6.58369354749153e+000dB,6.82235377083166e+001°)
5.62341325190339e+006	(6.35148273119513e+000dB,6.77016492326149e+001°)
5.75439937337146e+006	(6.11801496670755e+000dB,6.71730435075587e+001°)
5.88843655355578e+006	(5.88325084834982e+000dB,6.66377306411731e+001°)
6.02559586074347e+006	(5.64715056179762e+000dB,6.60957307309134e+001°)
6.16595001861471e+006	(5.40967394464681e+000dB,6.55470742138798e+001°)
6.30957344480182e+006	(5.17078055196248e+000dB,6.49918022030432e+001°)
6.45654229034644e+006	(4.93042972681095e+000dB,6.44299668065895e+001°)
6.60693448007584e+006	(4.68858067573634e+000dB,6.38616314273771e+001°)
6.76082975391969e+006	(4.44519254910218e+000dB,6.32868710394356e+001°)
6.91830970918924e+006	(4.20022452617427e+000dB,6.27057724383507e+001°)
7.07945784384125e+006	(3.95363590477452e+000dB,6.21184344623690e+001°)
7.24435960074977e+006	(3.70538619528610e+000dB,6.15249681810235e+001°)
7.41310241300904e+006	(3.45543521873955e+000dB,6.09254970481593e+001°)
7.58577575029170e+006	(3.20374320865720e+000dB,6.03201570162414e+001°)
7.76247116628677e+006	(2.95027091628021e+000dB,5.97090966089928e+001°)
7.94328234724267e+006	(2.69497971874978e+000dB,5.90924769495266e+001°)
8.12830516164084e+006	(2.43783172976184e+000dB,5.84704717413314e+001°)
8.31763771102655e+006	(2.17878991216360e+000dB,5.78432671996935e+001°)
8.51138038202361e+006	(1.91781819191253e+000dB,5.72110619314505e+001°)
8.70963589956064e+006	(1.65488157277317e+000dB,5.65740667612305e+001°)
8.91250938133729e+006	(1.38994625108633e+000dB,5.59325045027507e+001°)
9.12010839355893e+006	(1.12297972990984e+000dB,5.52866096741168e+001°)
9.33254300796974e+006	(8.53950931800393e-001dB,5.46366281564855e+001°)
9.54992586021418e+006	(5.82830309482991e-001dB,5.39828167959730e+001°)
9.77237220955792e+006	(3.09589953639522e-001dB,5.33254429491192e+001°)
1.00000000000000e+007	(3.42036970407798e-002dB,5.26647839727694e+001°)
