Freq.	V(p003)/I(V1)
5.86543194289427e+004	(9.40177161173290e+001dB,-1.79929398882581e+002°)
5.86678266401138e+004	(9.40177173528823e+001dB,-1.79929412603339e+002°)
5.86813369617934e+004	(9.40177185879503e+001dB,-1.79929426322200e+002°)
5.86948503946976e+004	(9.40177198225332e+001dB,-1.79929440039163e+002°)
5.87083669395431e+004	(9.40177210566310e+001dB,-1.79929453754227e+002°)
5.87218865970463e+004	(9.40177222902440e+001dB,-1.79929467467392e+002°)
5.87354093679242e+004	(9.40177235233723e+001dB,-1.79929481178658e+002°)
5.87489352528936e+004	(9.40177247560161e+001dB,-1.79929494888024e+002°)
5.87624642526718e+004	(9.40177259881754e+001dB,-1.79929508595491e+002°)
5.87759963679759e+004	(9.40177272198506e+001dB,-1.79929522301057e+002°)
5.87895315995235e+004	(9.40177284510417e+001dB,-1.79929536004724e+002°)
5.88030699480322e+004	(9.40177296817489e+001dB,-1.79929549706489e+002°)
5.88166114142197e+004	(9.40177309119724e+001dB,-1.79929563406354e+002°)
5.88301559988041e+004	(9.40177321417123e+001dB,-1.79929577104317e+002°)
5.88437037025034e+004	(9.40177333709687e+001dB,-1.79929590800378e+002°)
5.88572545260359e+004	(9.40177345997419e+001dB,-1.79929604494538e+002°)
5.88708084701201e+004	(9.40177358280320e+001dB,-1.79929618186795e+002°)
5.88843655354746e+004	(9.40177370558391e+001dB,-1.79929631877150e+002°)
5.88979257228182e+004	(9.40177382831634e+001dB,-1.79929645565602e+002°)
5.89114890328698e+004	(9.40177395100051e+001dB,-1.79929659252151e+002°)
5.89250554663485e+004	(9.40177407363643e+001dB,-1.79929672936797e+002°)
5.89386250239737e+004	(9.40177419622412e+001dB,-1.79929686619538e+002°)
5.89521977064647e+004	(9.40177431876359e+001dB,-1.79929700300376e+002°)
5.89657735145412e+004	(9.40177444125486e+001dB,-1.79929713979309e+002°)
5.89793524489230e+004	(9.40177456369794e+001dB,-1.79929727656338e+002°)
5.89929345103299e+004	(9.40177468609286e+001dB,-1.79929741331462e+002°)
5.90065196994821e+004	(9.40177480843963e+001dB,-1.79929755004680e+002°)
5.90201080170999e+004	(9.40177493073825e+001dB,-1.79929768675993e+002°)
5.90336994639037e+004	(9.40177505298876e+001dB,-1.79929782345400e+002°)
5.90472940406141e+004	(9.40177517519116e+001dB,-1.79929796012901e+002°)
5.90608917479519e+004	(9.40177529734546e+001dB,-1.79929809678495e+002°)
5.90744925866380e+004	(9.40177541945170e+001dB,-1.79929823342183e+002°)
5.90880965573935e+004	(9.40177554150988e+001dB,-1.79929837003963e+002°)
5.91017036609397e+004	(9.40177566352001e+001dB,-1.79929850663836e+002°)
5.91153138979980e+004	(9.40177578548212e+001dB,-1.79929864321802e+002°)
5.91289272692901e+004	(9.40177590739621e+001dB,-1.79929877977859e+002°)
5.91425437755376e+004	(9.40177602926231e+001dB,-1.79929891632009e+002°)
5.91561634174626e+004	(9.40177615108043e+001dB,-1.79929905284249e+002°)
5.91697861957871e+004	(9.40177627285058e+001dB,-1.79929918934581e+002°)
5.91834121112334e+004	(9.40177639457279e+001dB,-1.79929932583004e+002°)
5.91970411645239e+004	(9.40177651624707e+001dB,-1.79929946229517e+002°)
5.92106733563812e+004	(9.40177663787343e+001dB,-1.79929959874121e+002°)
5.92243086875282e+004	(9.40177675945188e+001dB,-1.79929973516815e+002°)
5.92379471586876e+004	(9.40177688098245e+001dB,-1.79929987157598e+002°)
5.92515887705826e+004	(9.40177700246515e+001dB,-1.79930000796470e+002°)
5.92652335239366e+004	(9.40177712390000e+001dB,-1.79930014433432e+002°)
5.92788814194728e+004	(9.40177724528701e+001dB,-1.79930028068482e+002°)
5.92925324579150e+004	(9.40177736662620e+001dB,-1.79930041701621e+002°)
5.93061866399868e+004	(9.40177748791758e+001dB,-1.79930055332849e+002°)
5.93198439664122e+004	(9.40177760916117e+001dB,-1.79930068962164e+002°)
5.93335044379153e+004	(9.40177773035699e+001dB,-1.79930082589566e+002°)
5.93471680552204e+004	(9.40177785150504e+001dB,-1.79930096215056e+002°)
5.93608348190519e+004	(9.40177797260535e+001dB,-1.79930109838633e+002°)
5.93745047301344e+004	(9.40177809365794e+001dB,-1.79930123460297e+002°)
5.93881777891926e+004	(9.40177821466281e+001dB,-1.79930137080047e+002°)
5.94018539969515e+004	(9.40177833561998e+001dB,-1.79930150697883e+002°)
5.94155333541362e+004	(9.40177845652948e+001dB,-1.79930164313806e+002°)
5.94292158614720e+004	(9.40177857739130e+001dB,-1.79930177927813e+002°)
5.94429015196843e+004	(9.40177869820548e+001dB,-1.79930191539906e+002°)
5.94565903294986e+004	(9.40177881897203e+001dB,-1.79930205150084e+002°)
5.94702822916408e+004	(9.40177893969095e+001dB,-1.79930218758347e+002°)
5.94839774068368e+004	(9.40177906036228e+001dB,-1.79930232364694e+002°)
5.94976756758126e+004	(9.40177918098601e+001dB,-1.79930245969126e+002°)
5.95113770992947e+004	(9.40177930156218e+001dB,-1.79930259571641e+002°)
5.95250816780093e+004	(9.40177942209079e+001dB,-1.79930273172239e+002°)
5.95387894126831e+004	(9.40177954257186e+001dB,-1.79930286770921e+002°)
5.95525003040428e+004	(9.40177966300541e+001dB,-1.79930300367686e+002°)
5.95662143528155e+004	(9.40177978339145e+001dB,-1.79930313962533e+002°)
5.95799315597282e+004	(9.40177990372999e+001dB,-1.79930327555463e+002°)
5.95936519255082e+004	(9.40178002402106e+001dB,-1.79930341146475e+002°)
5.96073754508829e+004	(9.40178014426467e+001dB,-1.79930354735569e+002°)
5.96211021365799e+004	(9.40178026446083e+001dB,-1.79930368322745e+002°)
5.96348319833270e+004	(9.40178038460956e+001dB,-1.79930381908001e+002°)
5.96485649918521e+004	(9.40178050471088e+001dB,-1.79930395491339e+002°)
5.96623011628835e+004	(9.40178062476480e+001dB,-1.79930409072757e+002°)
5.96760404971492e+004	(9.40178074477133e+001dB,-1.79930422652256e+002°)
5.96897829953778e+004	(9.40178086473050e+001dB,-1.79930436229834e+002°)
5.97035286582979e+004	(9.40178098464232e+001dB,-1.79930449805493e+002°)
5.97172774866383e+004	(9.40178110450680e+001dB,-1.79930463379231e+002°)
5.97310294811279e+004	(9.40178122432396e+001dB,-1.79930476951049e+002°)
5.97447846424958e+004	(9.40178134409381e+001dB,-1.79930490520945e+002°)
5.97585429714714e+004	(9.40178146381638e+001dB,-1.79930504088920e+002°)
5.97723044687841e+004	(9.40178158349167e+001dB,-1.79930517654973e+002°)
5.97860691351634e+004	(9.40178170311970e+001dB,-1.79930531219105e+002°)
5.97998369713392e+004	(9.40178182270049e+001dB,-1.79930544781314e+002°)
5.98136079780415e+004	(9.40178194223406e+001dB,-1.79930558341601e+002°)
5.98273821560003e+004	(9.40178206172041e+001dB,-1.79930571899966e+002°)
5.98411595059460e+004	(9.40178218115957e+001dB,-1.79930585456407e+002°)
5.98549400286090e+004	(9.40178230055155e+001dB,-1.79930599010925e+002°)
5.98687237247199e+004	(9.40178241989637e+001dB,-1.79930612563520e+002°)
5.98825105950096e+004	(9.40178253919403e+001dB,-1.79930626114190e+002°)
5.98963006402090e+004	(9.40178265844456e+001dB,-1.79930639662937e+002°)
5.99100938610493e+004	(9.40178277764798e+001dB,-1.79930653209759e+002°)
5.99238902582617e+004	(9.40178289680429e+001dB,-1.79930666754656e+002°)
5.99376898325777e+004	(9.40178301591352e+001dB,-1.79930680297629e+002°)
5.99514925847290e+004	(9.40178313497568e+001dB,-1.79930693838676e+002°)
5.99652985154473e+004	(9.40178325399078e+001dB,-1.79930707377798e+002°)
5.99791076254647e+004	(9.40178337295884e+001dB,-1.79930720914994e+002°)
5.99929199155133e+004	(9.40178349187988e+001dB,-1.79930734450264e+002°)
6.00067353863253e+004	(9.40178361075391e+001dB,-1.79930747983607e+002°)
6.00205540386334e+004	(9.40178372958095e+001dB,-1.79930761515024e+002°)
6.00343758731701e+004	(9.40178384836101e+001dB,-1.79930775044514e+002°)
6.00482008906683e+004	(9.40178396709411e+001dB,-1.79930788572077e+002°)
6.00620290918608e+004	(9.40178408578027e+001dB,-1.79930802097713e+002°)
6.00758604774810e+004	(9.40178420441949e+001dB,-1.79930815621421e+002°)
6.00896950482622e+004	(9.40178432301180e+001dB,-1.79930829143201e+002°)
6.01035328049377e+004	(9.40178444155721e+001dB,-1.79930842663052e+002°)
6.01173737482413e+004	(9.40178456005573e+001dB,-1.79930856180975e+002°)
6.01312178789068e+004	(9.40178467850739e+001dB,-1.79930869696969e+002°)
6.01450651976683e+004	(9.40178479691220e+001dB,-1.79930883211034e+002°)
6.01589157052599e+004	(9.40178491527017e+001dB,-1.79930896723170e+002°)
6.01727694024158e+004	(9.40178503358132e+001dB,-1.79930910233376e+002°)
6.01866262898707e+004	(9.40178515184566e+001dB,-1.79930923741653e+002°)
6.02004863683593e+004	(9.40178527006321e+001dB,-1.79930937247999e+002°)
6.02143496386163e+004	(9.40178538823399e+001dB,-1.79930950752414e+002°)
6.02282161013767e+004	(9.40178550635800e+001dB,-1.79930964254899e+002°)
6.02420857573759e+004	(9.40178562443528e+001dB,-1.79930977755453e+002°)
6.02559586073490e+004	(9.40178574246583e+001dB,-1.79930991254076e+002°)
6.02698346520317e+004	(9.40178586044966e+001dB,-1.79931004750767e+002°)
6.02837138921597e+004	(9.40178597838680e+001dB,-1.79931018245527e+002°)
6.02975963284687e+004	(9.40178609627725e+001dB,-1.79931031738354e+002°)
6.03114819616949e+004	(9.40178621412105e+001dB,-1.79931045229249e+002°)
6.03253707925744e+004	(9.40178633191819e+001dB,-1.79931058718211e+002°)
6.03392628218437e+004	(9.40178644966869e+001dB,-1.79931072205241e+002°)
6.03531580502391e+004	(9.40178656737258e+001dB,-1.79931085690337e+002°)
6.03670564784976e+004	(9.40178668502986e+001dB,-1.79931099173501e+002°)
6.03809581073558e+004	(9.40178680264055e+001dB,-1.79931112654730e+002°)
6.03948629375510e+004	(9.40178692020467e+001dB,-1.79931126134025e+002°)
6.04087709698203e+004	(9.40178703772224e+001dB,-1.79931139611387e+002°)
6.04226822049010e+004	(9.40178715519326e+001dB,-1.79931153086813e+002°)
6.04365966435309e+004	(9.40178727261776e+001dB,-1.79931166560305e+002°)
6.04505142864475e+004	(9.40178738999574e+001dB,-1.79931180031862e+002°)
6.04644351343888e+004	(9.40178750732723e+001dB,-1.79931193501484e+002°)
6.04783591880929e+004	(9.40178762461224e+001dB,-1.79931206969170e+002°)
6.04922864482980e+004	(9.40178774185079e+001dB,-1.79931220434921e+002°)
6.05062169157424e+004	(9.40178785904289e+001dB,-1.79931233898735e+002°)
6.05201505911649e+004	(9.40178797618855e+001dB,-1.79931247360613e+002°)
6.05340874753041e+004	(9.40178809328780e+001dB,-1.79931260820555e+002°)
6.05480275688990e+004	(9.40178821034064e+001dB,-1.79931274278559e+002°)
6.05619708726886e+004	(9.40178832734710e+001dB,-1.79931287734627e+002°)
6.05759173874121e+004	(9.40178844430719e+001dB,-1.79931301188757e+002°)
6.05898671138092e+004	(9.40178856122092e+001dB,-1.79931314640949e+002°)
6.06038200526193e+004	(9.40178867808831e+001dB,-1.79931328091204e+002°)
6.06177762045821e+004	(9.40178879490938e+001dB,-1.79931341539521e+002°)
6.06317355704377e+004	(9.40178891168413e+001dB,-1.79931354985899e+002°)
6.06456981509262e+004	(9.40178902841260e+001dB,-1.79931368430338e+002°)
6.06596639467878e+004	(9.40178914509478e+001dB,-1.79931381872838e+002°)
6.06736329587630e+004	(9.40178926173070e+001dB,-1.79931395313400e+002°)
6.06876051875924e+004	(9.40178937832038e+001dB,-1.79931408752021e+002°)
6.07015806340169e+004	(9.40178949486382e+001dB,-1.79931422188703e+002°)
6.07155592987773e+004	(9.40178961136105e+001dB,-1.79931435623445e+002°)
6.07295411826148e+004	(9.40178972781207e+001dB,-1.79931449056247e+002°)
6.07435262862707e+004	(9.40178984421691e+001dB,-1.79931462487109e+002°)
6.07575146104865e+004	(9.40178996057558e+001dB,-1.79931475916029e+002°)
6.07715061560038e+004	(9.40179007688809e+001dB,-1.79931489343009e+002°)
6.07855009235645e+004	(9.40179019315447e+001dB,-1.79931502768047e+002°)
6.07994989139105e+004	(9.40179030937472e+001dB,-1.79931516191144e+002°)
6.08135001277840e+004	(9.40179042554886e+001dB,-1.79931529612299e+002°)
6.08275045659274e+004	(9.40179054167691e+001dB,-1.79931543031512e+002°)
6.08415122290831e+004	(9.40179065775888e+001dB,-1.79931556448782e+002°)
6.08555231179937e+004	(9.40179077379479e+001dB,-1.79931569864111e+002°)
6.08695372334023e+004	(9.40179088978465e+001dB,-1.79931583277496e+002°)
6.08835545760516e+004	(9.40179100572849e+001dB,-1.79931596688938e+002°)
6.08975751466851e+004	(9.40179112162630e+001dB,-1.79931610098437e+002°)
6.09115989460459e+004	(9.40179123747812e+001dB,-1.79931623505992e+002°)
6.09256259748776e+004	(9.40179135328395e+001dB,-1.79931636911604e+002°)
6.09396562339240e+004	(9.40179146904381e+001dB,-1.79931650315271e+002°)
6.09536897239289e+004	(9.40179158475771e+001dB,-1.79931663716995e+002°)
6.09677264456363e+004	(9.40179170042568e+001dB,-1.79931677116773e+002°)
6.09817663997905e+004	(9.40179181604773e+001dB,-1.79931690514607e+002°)
6.09958095871358e+004	(9.40179193162386e+001dB,-1.79931703910496e+002°)
6.10098560084168e+004	(9.40179204715410e+001dB,-1.79931717304439e+002°)
6.10239056643782e+004	(9.40179216263847e+001dB,-1.79931730696437e+002°)
6.10379585557649e+004	(9.40179227807697e+001dB,-1.79931744086488e+002°)
6.10520146833220e+004	(9.40179239346963e+001dB,-1.79931757474594e+002°)
6.10660740477947e+004	(9.40179250881646e+001dB,-1.79931770860754e+002°)
6.10801366499285e+004	(9.40179262411747e+001dB,-1.79931784244966e+002°)
6.10942024904689e+004	(9.40179273937268e+001dB,-1.79931797627232e+002°)
6.11082715701617e+004	(9.40179285458211e+001dB,-1.79931811007551e+002°)
6.11223438897528e+004	(9.40179296974576e+001dB,-1.79931824385923e+002°)
6.11364194499883e+004	(9.40179308486366e+001dB,-1.79931837762347e+002°)
6.11504982516145e+004	(9.40179319993583e+001dB,-1.79931851136823e+002°)
6.11645802953778e+004	(9.40179331496227e+001dB,-1.79931864509351e+002°)
6.11786655820249e+004	(9.40179342994300e+001dB,-1.79931877879931e+002°)
6.11927541123024e+004	(9.40179354487804e+001dB,-1.79931891248562e+002°)
6.12068458869575e+004	(9.40179365976740e+001dB,-1.79931904615244e+002°)
6.12209409067372e+004	(9.40179377461110e+001dB,-1.79931917979977e+002°)
6.12350391723888e+004	(9.40179388940915e+001dB,-1.79931931342761e+002°)
6.12491406846598e+004	(9.40179400416157e+001dB,-1.79931944703596e+002°)
6.12632454442979e+004	(9.40179411886838e+001dB,-1.79931958062480e+002°)
6.12773534520508e+004	(9.40179423352959e+001dB,-1.79931971419414e+002°)
6.12914647086666e+004	(9.40179434814521e+001dB,-1.79931984774399e+002°)
6.13055792148934e+004	(9.40179446271526e+001dB,-1.79931998127432e+002°)
6.13196969714796e+004	(9.40179457723975e+001dB,-1.79932011478515e+002°)
6.13338179791736e+004	(9.40179469171871e+001dB,-1.79932024827647e+002°)
6.13479422387242e+004	(9.40179480615214e+001dB,-1.79932038174827e+002°)
6.13620697508802e+004	(9.40179492054006e+001dB,-1.79932051520056e+002°)
6.13762005163906e+004	(9.40179503488250e+001dB,-1.79932064863333e+002°)
6.13903345360047e+004	(9.40179514917945e+001dB,-1.79932078204658e+002°)
6.14044718104718e+004	(9.40179526343094e+001dB,-1.79932091544031e+002°)
6.14186123405414e+004	(9.40179537763698e+001dB,-1.79932104881452e+002°)
6.14327561269632e+004	(9.40179549179759e+001dB,-1.79932118216919e+002°)
6.14469031704872e+004	(9.40179560591279e+001dB,-1.79932131550434e+002°)
6.14610534718635e+004	(9.40179571998258e+001dB,-1.79932144881996e+002°)
6.14752070318421e+004	(9.40179583400699e+001dB,-1.79932158211604e+002°)
6.14893638511737e+004	(9.40179594798602e+001dB,-1.79932171539258e+002°)
6.15035239306086e+004	(9.40179606191970e+001dB,-1.79932184864958e+002°)
6.15176872708978e+004	(9.40179617580804e+001dB,-1.79932198188704e+002°)
6.15318538727920e+004	(9.40179628965106e+001dB,-1.79932211510496e+002°)
6.15460237370425e+004	(9.40179640344876e+001dB,-1.79932224830333e+002°)
6.15601968644005e+004	(9.40179651720118e+001dB,-1.79932238148215e+002°)
6.15743732556174e+004	(9.40179663090831e+001dB,-1.79932251464142e+002°)
6.15885529114448e+004	(9.40179674457018e+001dB,-1.79932264778114e+002°)
6.16027358326346e+004	(9.40179685818680e+001dB,-1.79932278090130e+002°)
6.16169220199387e+004	(9.40179697175819e+001dB,-1.79932291400190e+002°)
6.16311114741092e+004	(9.40179708528436e+001dB,-1.79932304708294e+002°)
6.16453041958984e+004	(9.40179719876533e+001dB,-1.79932318014442e+002°)
6.16595001860589e+004	(9.40179731220111e+001dB,-1.79932331318634e+002°)
6.16736994453433e+004	(9.40179742559172e+001dB,-1.79932344620868e+002°)
6.16879019745044e+004	(9.40179753893717e+001dB,-1.79932357921145e+002°)
6.17021077742952e+004	(9.40179765223748e+001dB,-1.79932371219465e+002°)
6.17163168454690e+004	(9.40179776549266e+001dB,-1.79932384515828e+002°)
6.17305291887790e+004	(9.40179787870273e+001dB,-1.79932397810233e+002°)
6.17447448049787e+004	(9.40179799186771e+001dB,-1.79932411102680e+002°)
6.17589636948219e+004	(9.40179810498761e+001dB,-1.79932424393169e+002°)
6.17731858590625e+004	(9.40179821806244e+001dB,-1.79932437681699e+002°)
6.17874112984545e+004	(9.40179833109222e+001dB,-1.79932450968270e+002°)
6.18016400137520e+004	(9.40179844407697e+001dB,-1.79932464252883e+002°)
6.18158720057096e+004	(9.40179855701669e+001dB,-1.79932477535537e+002°)
6.18301072750817e+004	(9.40179866991141e+001dB,-1.79932490816231e+002°)
6.18443458226232e+004	(9.40179878276115e+001dB,-1.79932504094965e+002°)
6.18585876490888e+004	(9.40179889556591e+001dB,-1.79932517371740e+002°)
6.18728327552338e+004	(9.40179900832571e+001dB,-1.79932530646555e+002°)
6.18870811418133e+004	(9.40179912104057e+001dB,-1.79932543919409e+002°)
6.19013328095828e+004	(9.40179923371050e+001dB,-1.79932557190303e+002°)
6.19155877592980e+004	(9.40179934633552e+001dB,-1.79932570459236e+002°)
6.19298459917145e+004	(9.40179945891564e+001dB,-1.79932583726208e+002°)
6.19441075075883e+004	(9.40179957145087e+001dB,-1.79932596991219e+002°)
6.19583723076757e+004	(9.40179968394124e+001dB,-1.79932610254268e+002°)
6.19726403927328e+004	(9.40179979638676e+001dB,-1.79932623515356e+002°)
6.19869117635162e+004	(9.40179990878744e+001dB,-1.79932636774482e+002°)
6.20011864207825e+004	(9.40180002114330e+001dB,-1.79932650031646e+002°)
6.20154643652886e+004	(9.40180013345436e+001dB,-1.79932663286847e+002°)
6.20297455977914e+004	(9.40180024572062e+001dB,-1.79932676540086e+002°)
6.20440301190482e+004	(9.40180035794210e+001dB,-1.79932689791362e+002°)
6.20583179298162e+004	(9.40180047011883e+001dB,-1.79932703040675e+002°)
6.20726090308530e+004	(9.40180058225081e+001dB,-1.79932716288024e+002°)
6.20869034229163e+004	(9.40180069433806e+001dB,-1.79932729533410e+002°)
6.21012011067640e+004	(9.40180080638059e+001dB,-1.79932742776833e+002°)
6.21155020831541e+004	(9.40180091837842e+001dB,-1.79932756018291e+002°)
6.21298063528448e+004	(9.40180103033157e+001dB,-1.79932769257785e+002°)
6.21441139165946e+004	(9.40180114224005e+001dB,-1.79932782495315e+002°)
6.21584247751620e+004	(9.40180125410388e+001dB,-1.79932795730880e+002°)
6.21727389293058e+004	(9.40180136592306e+001dB,-1.79932808964481e+002°)
6.21870563797849e+004	(9.40180147769762e+001dB,-1.79932822196116e+002°)
6.22013771273583e+004	(9.40180158942757e+001dB,-1.79932835425786e+002°)
6.22157011727854e+004	(9.40180170111293e+001dB,-1.79932848653491e+002°)
6.22300285168256e+004	(9.40180181275371e+001dB,-1.79932861879229e+002°)
6.22443591602385e+004	(9.40180192434993e+001dB,-1.79932875103002e+002°)
